timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539338692453156,-4,18,2,-10,-5,7,3,2
1539338692453156,-2,4,0,-4,-1,1,2,0
1539338692454154,1,-5,1,3,1,-1,1,0
1539338692454154,2,-13,-2,5,2,-6,-2,-3
1539338692457148,-3,13,0,-5,-2,5,-1,1
1539338692457148,-2,1,0,-1,-3,2,1,0
1539338692458142,1,-1,1,1,0,-1,0,2
1539338692458142,3,-10,-1,2,0,-5,-3,-3
1539338692464134,-1,9,-1,-4,-2,1,0,-1
1539338692464134,-2,2,1,-4,-1,1,0,1
1539338692472204,0,-4,0,4,3,-1,-1,0
1539338692472204,1,-7,-3,4,0,-5,-1,-1
1539338692479377,-2,7,0,-2,0,1,0,1
1539338692479377,-1,3,-1,-1,-2,3,0,-1
1539338692494381,2,-5,-2,1,-1,-1,1,0
1539338692494381,-1,-7,0,3,1,-3,-3,-2
1539338692503055,-2,8,-1,-5,-4,3,1,0
1539338692503055,1,2,-2,-3,-1,1,-1,2
1539338692519231,0,-2,-1,1,2,-2,1,-1
1539338692519231,-1,-3,-3,0,-1,0,0,-3
1539338692525005,-1,1,0,-2,-1,1,-1,-2
1539338692525005,-1,0,-2,-1,-3,-1,-1,-1
1539338692571840,-3,20,1,-8,-4,6,-1,1
1539338692571840,-1,5,2,-3,-2,1,1,1
1539338692572838,0,0,2,0,1,0,2,0
1539338692572838,2,-14,-1,6,3,-7,-2,-2
1539338692573834,-2,11,0,-6,-2,3,0,1
1539338692573834,0,2,2,-1,-1,1,1,0
1539338692575907,0,3,0,0,0,2,0,0
1539338692575907,1,-12,-2,5,2,-5,-1,-1
1539338692583882,-1,7,0,-5,-3,2,0,1
1539338692583882,0,6,-1,-2,-1,2,0,-2
1539338692590789,-1,-2,0,-1,-1,-1,1,1
1539338692590789,2,-11,-1,4,2,-6,-2,-2
1539338692598837,-1,8,-1,-5,-3,1,2,2
1539338692598837,-3,1,0,-3,-2,2,0,2
1539338692613926,0,-1,0,2,-1,1,0,-1
1539338692613926,3,-8,-1,2,-1,-3,-1,-2
1539338692621910,2,8,2,-2,0,2,0,0
1539338692621910,-5,-1,-2,-2,-1,0,0,1
1539338692635668,-1,-2,-1,0,0,1,-1,1
1539338692635668,0,-3,1,0,1,-3,-1,-2
1539338692644644,1,6,-1,-2,0,0,0,-1
1539338692644644,-1,1,0,0,0,-1,0,1
1539338692659953,-2,0,1,-1,1,-2,1,-1
1539338692659953,0,-4,-2,2,1,-1,-1,-2
1539338692659953,-2,2,0,-2,-3,3,1,-2
1539338692659953,1,1,-2,-2,-1,0,0,-1
1539338692682857,1,-3,0,-1,0,-2,-1,2
1539338692682857,1,-3,1,1,1,-2,-2,-2
1539338692683924,-2,3,-1,-1,-1,0,0,0
1539338692683924,-2,1,1,-2,-1,0,-1,2
1539338692696782,2,-2,2,0,0,1,1,1
1539338692696782,-1,-1,-1,1,1,-2,-3,-1
1539338692704851,-1,1,-2,0,-1,0,-1,-2
1539338692704851,1,0,-1,0,-1,1,0,1
1539338692719489,-1,-3,-2,1,-1,0,0,-2
1539338692719489,1,-3,0,0,-1,-2,0,0
1539338692720443,-1,0,2,-1,-1,-2,1,0
1539338692720443,-1,2,2,-3,-1,-1,1,-1
1539338692741660,-1,-1,-3,-1,0,1,0,-1
1539338692741660,3,-1,0,-1,0,0,0,-2
1539338692749373,-3,-1,-2,-3,-1,-1,0,0
1539338692749373,0,0,-3,1,-1,0,-1,1
1539338692756346,1,0,1,2,-1,-1,-1,0
1539338692756346,-2,-2,-1,-1,-2,0,0,1
1539338692764625,1,0,0,-2,2,0,-1,2
1539338692764625,-2,0,0,-1,0,0,0,-1
1539338692779547,-1,-1,0,-1,0,0,1,0
1539338692779547,1,2,0,-1,-2,0,0,-1
1539338692780283,0,3,-2,0,-1,1,0,0
1539338692780283,-1,0,0,-2,-2,-1,-1,-1
1539338692803220,3,-3,1,1,-1,-1,1,1
1539338692803220,-1,-1,-1,-2,0,-2,1,-1
1539338692804239,3,3,-1,-2,-3,0,0,0
1539338692804239,-1,0,1,-2,1,1,-1,-3
1539338692816424,-1,-2,-1,1,0,-1,-1,-2
1539338692816424,-2,0,0,-2,0,1,0,0
1539338692824319,-1,0,0,0,-2,0,2,-2
1539338692824319,3,1,-1,1,-2,0,-1,0
1539338692839162,9,2,1,0,2,-2,0,1
1539338692839162,-7,-1,0,0,0,0,0,1
1539338692840134,-1,-1,-3,0,0,1,-2,0
1539338692840134,0,1,-2,-4,-2,0,-1,-1
1539338692863116,1,-3,-1,-1,0,-2,0,-1
1539338692863116,-4,-1,-2,-1,0,-2,-1,-3
1539338692863116,-1,0,3,0,0,1,0,0
1539338692863116,-1,-2,0,1,2,-1,-1,0
1539338692876279,5,2,2,1,1,0,0,0
1539338692876279,0,2,-4,-2,-3,-1,0,-1
1539338692884127,-2,-3,1,0,-2,0,-1,0
1539338692884127,1,0,-2,-1,-2,0,0,0
1539338692899177,0,-4,-2,0,0,-1,-1,0
1539338692899177,2,4,-1,1,0,0,0,1
1539338692899964,1,-2,-1,-1,0,-3,2,0
1539338692899964,-1,0,-2,-1,0,-1,-1,0
1539338692921904,-4,-3,0,-1,-2,-1,-2,-1
1539338692921904,-2,0,1,0,-1,-1,-1,-2
1539338692922902,0,-2,-4,-1,1,1,-1,0
1539338692922902,-1,0,2,0,1,1,0,-3
1539338692935904,-3,-2,-1,1,1,-1,0,-2
1539338692935904,1,2,-1,-3,-1,2,1,-1
1539338692951849,-5,-5,3,1,-1,0,-2,1
1539338692951849,-2,-2,0,-1,-2,-2,0,-1
1539338692959802,-3,-5,-3,2,0,-3,-2,-2
1539338692959802,0,0,1,-1,-3,1,-1,0
1539338692960800,4,1,-1,1,1,-1,1,0
1539338692960800,-4,-3,0,-1,1,0,-1,-1
1539338692983086,-1,8,3,0,1,-1,1,0
1539338692983086,-2,3,1,-1,-1,-2,-1,-1
1539338692983739,-1,-1,0,0,-1,-1,-1,0
1539338692983739,1,2,-1,0,-2,0,0,0
1539338693004934,-3,-9,-2,2,-1,-1,-2,-1
1539338693004934,0,4,-1,-1,-1,0,-1,-2
1539338693005681,0,0,-1,-1,-1,-2,0,0
1539338693005681,-1,-4,-1,-1,-1,-1,0,-1
1539338693018929,2,-3,-1,-1,-2,-1,-2,1
1539338693018929,0,2,-5,-1,-1,-1,-2,0
1539338693027623,1,-2,1,-1,-1,-3,-3,-2
1539338693027623,1,2,0,0,0,0,-1,0
1539338693042683,-2,-3,-3,-2,0,-1,-1,-1
1539338693042683,2,1,1,-1,-1,0,-1,1
1539338693044577,1,0,-3,-1,0,0,1,1
1539338693044577,0,-1,2,0,-1,-1,0,-1
1539338693064609,-1,-4,-1,3,0,-1,0,0
1539338693064609,-1,1,1,-1,-1,0,0,-1
1539338693066518,-2,-2,-1,-1,2,1,0,-2
1539338693066518,-1,0,-2,1,-1,-1,-1,1
1539338693078560,1,3,-1,0,-1,-2,-2,-3
1539338693078560,2,3,-4,-1,0,1,-1,-1
1539338693087463,-5,-4,1,-3,-1,-1,0,-1
1539338693087463,0,1,-2,0,0,0,-1,1
1539338693102497,-1,-5,-2,-1,-1,-1,0,0
1539338693102497,-1,1,1,-1,-2,0,1,1
1539338693104494,3,0,-1,-1,-2,0,1,0
1539338693104494,1,0,-3,-3,0,-2,0,0
1539338693125513,-2,-6,0,0,-1,0,1,-1
1539338693125513,0,1,1,-2,0,2,-1,0
1539338693126360,0,-3,0,1,-1,0,-3,-1
1539338693126360,-2,-1,-2,0,0,0,1,-1
1539338693138665,1,-3,-1,1,0,-1,0,1
1539338693138665,-2,1,0,-2,-1,0,-1,0
1539338693147521,1,-2,2,1,1,-1,-1,0
1539338693147521,0,1,0,0,-1,0,-1,-1
1539338693162272,-1,-3,1,1,-1,-3,0,-1
1539338693162272,-2,-1,0,-2,0,-1,-1,0
1539338693164256,-2,-2,0,-2,0,-1,1,-1
1539338693164256,-1,0,-2,-2,-1,0,-2,-1
1539338693185200,0,-3,-1,-1,-1,-1,-1,-2
1539338693185200,0,4,0,-1,-2,0,0,-1
1539338693186198,1,1,-2,1,-1,-2,0,-1
1539338693186198,3,2,-1,0,1,-2,1,0
1539338693199236,-6,-7,-1,0,-1,-2,-1,-1
1539338693199236,-1,-2,-3,0,1,-1,0,0
1539338693207310,-2,0,0,-2,-1,-2,0,0
1539338693207310,-2,-2,1,2,-1,1,-1,0
1539338693222102,0,-2,0,-1,0,-1,-1,-1
1539338693222102,-3,3,1,-3,-2,1,0,-1
1539338693224096,5,1,-3,-1,0,-2,-2,-1
1539338693224096,2,1,1,-1,-3,-1,-1,-2
1539338693245216,-2,0,-2,1,2,-1,-1,0
1539338693245216,-1,3,-1,-2,-1,-1,0,-1
1539338693247084,0,0,0,0,1,-1,0,-2
1539338693247084,-3,-2,0,-1,-1,2,-1,-1
1539338693259041,1,-1,-1,-2,0,-1,0,-3
1539338693259041,0,5,1,-3,-1,-1,-1,0
1539338693268016,-2,-1,0,0,-1,2,-2,-1
1539338693268016,-3,-1,-1,-2,1,-3,-1,0
1539338693281983,0,0,0,1,0,0,0,0
1539338693281983,0,2,0,1,-1,1,-2,0
1539338693283936,1,4,4,2,0,-1,1,0
1539338693283936,-1,0,0,-2,-2,-1,1,1
1539338693312873,0,-3,-2,0,-2,-1,0,0
1539338693312873,0,3,-1,-2,0,0,1,-1
1539338693313856,-1,-4,-2,1,-2,0,-2,-1
1539338693313856,-1,-1,-2,-1,-1,-3,0,0
1539338693318904,0,-1,2,0,0,-2,-1,-3
1539338693318904,-2,1,-2,-4,-1,0,0,-2
1539338693327842,0,-3,-1,-1,1,1,-1,-1
1539338693327842,0,-2,0,1,-1,0,0,-1
1539338693342842,-1,-4,-1,1,-1,-2,-1,2
1539338693342842,0,2,1,-4,-1,1,1,1
1539338693343777,-2,-2,-1,0,-1,0,0,0
1539338693343777,0,-2,1,1,-1,-1,1,-1
1539338693365789,2,0,0,0,-1,-1,-1,-2
1539338693365789,0,2,0,-2,-1,1,-2,-1
1539338693366715,-2,-3,-3,-1,1,-1,0,1
1539338693366715,1,0,0,0,-1,0,-1,1
1539338693387659,-1,0,0,1,0,1,0,-1
1539338693387659,-1,2,-1,-2,-2,-1,-1,-1
1539338693388656,-1,-4,0,2,-2,0,-1,-2
1539338693388656,-1,-1,-1,-1,0,-1,-1,0
1539338693402630,2,-1,-1,1,1,0,-3,-2
1539338693402630,-1,3,0,0,0,0,-1,1
1539338693403617,-1,-1,0,-1,1,0,0,-1
1539338693403617,2,2,2,0,0,0,-2,-2
1539338693424560,-1,1,-1,-1,0,-1,-1,-2
1539338693424560,-5,0,-2,1,-1,1,0,-1
1539338693426555,-1,-2,-1,0,0,-2,-1,-1
1539338693426555,0,-2,-1,-2,1,1,1,0
1539338693438522,0,0,-1,-1,-1,-2,1,0
1539338693438522,1,2,0,-1,-3,1,0,-2
1539338693447502,-1,1,-1,0,-2,0,0,0
1539338693447502,-2,-1,0,0,0,-1,1,-2
1539338693462458,0,-5,-1,2,0,-1,-1,-1
1539338693462458,0,2,0,-2,1,2,0,1
1539338693464452,-1,-1,1,1,-2,-2,0,0
1539338693464452,0,-1,-1,0,2,2,-2,0
1539338693485399,-1,0,1,-1,-1,-1,-1,0
1539338693485399,-2,-1,0,-2,-2,0,0,-1
1539338693486395,1,-2,-1,0,-1,0,0,-1
1539338693486395,-1,-1,-2,-1,0,0,0,0
1539338693498363,-2,-3,0,-1,1,-1,-1,-1
1539338693498363,1,2,-2,-1,-1,1,1,0
1539338693507344,0,-4,-1,-2,0,-1,-2,0
1539338693507344,-2,-4,1,1,-2,-1,-1,-1
1539338693522300,0,-3,1,0,-2,-1,-2,2
1539338693522300,-3,1,-2,-1,0,0,-1,1
1539338693524295,1,-1,1,0,0,-1,3,0
1539338693524295,-6,0,-2,-1,0,-2,0,-1
1539338693545494,1,-1,-1,1,0,-1,0,0
1539338693545494,-1,1,1,0,-1,0,-2,-2
1539338693546235,-3,-1,-3,0,-1,0,-1,1
1539338693546235,3,1,0,-2,2,2,-1,0
1539338693568381,0,0,-1,0,-2,-2,-2,-1
1539338693568381,-1,0,0,-2,-1,0,-2,-2
1539338693569212,1,-1,-1,-1,0,1,0,-1
1539338693569212,2,-1,0,-1,-2,1,-1,-2
1539338693590119,0,-2,1,0,-1,-1,-1,-1
1539338693590119,-1,1,-1,-2,1,-1,0,2
1539338693591290,0,-1,1,-2,-1,-3,-1,-2
1539338693591290,1,-1,-1,1,-1,-2,-1,0
1539338693604081,-2,0,-1,0,0,0,0,0
1539338693604081,1,2,2,-2,-3,2,0,1
1539338693620039,-1,-1,1,-1,1,1,-1,1
1539338693620039,-1,3,-2,-2,-1,-1,-1,-1
1539338693628016,0,0,-4,2,1,-1,-1,-3
1539338693628016,1,1,0,0,-3,0,3,1
1539338693629030,0,-3,-1,1,-1,1,0,0
1539338693629030,0,0,1,-1,-2,1,-1,0
1539338693649959,-2,0,-1,-1,-1,1,-1,1
1539338693649959,0,3,-2,-1,0,-1,0,1
1539338693651953,-2,-1,-1,1,1,-1,0,-2
1539338693651953,-1,-3,-1,0,1,-1,-1,-1
1539338693671899,0,0,0,-1,0,-2,0,0
1539338693671899,-2,1,-1,-2,-1,-1,-1,0
1539338693673894,1,-2,-2,-2,2,-1,-1,-1
1539338693673894,-2,1,0,0,-1,-1,-1,0
1539338693688139,0,-2,-3,-1,-1,-1,-1,-1
1539338693688139,0,4,1,-2,-1,1,-2,-1
1539338693688857,0,-1,2,0,0,-2,-1,0
1539338693688857,-1,-1,0,-1,1,-2,0,0
1539338693710081,-1,-1,-1,-1,-1,-1,-2,-2
1539338693710081,-2,1,-2,1,-2,0,0,-1
1539338693711795,0,-1,-1,-1,-1,-1,-1,0
1539338693711795,-1,-1,-2,1,1,1,0,1
1539338693723792,-2,-1,1,1,0,-1,-1,-1
1539338693723792,-1,0,0,-2,-3,0,-1,-3
1539338693730750,-1,-1,1,1,0,1,1,0
1539338693730750,7,0,1,-2,0,-1,0,1
1539338693748007,0,-2,-1,-1,-1,0,0,-2
1539338693748007,-2,0,0,-3,-2,1,1,0
1539338693749724,-1,0,-1,1,0,0,-1,1
1539338693749724,-1,1,-1,-2,-2,1,0,0
1539338693769722,0,0,1,-1,0,0,-2,0
1539338693769722,-1,2,0,-2,-1,0,0,-1
1539338693771635,0,-2,-2,0,-2,-2,-2,-1
