timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539338723174998,0,2,0,-2,-2,2,0,0
1539338723174998,-2,6,1,-4,-1,4,2,1
1539338723175994,1,-17,-2,3,1,-4,-1,-3
1539338723175994,-3,8,0,-4,-1,0,-1,-2
1539338723177025,1,-1,-1,-1,1,0,0,0
1539338723177025,-2,6,-3,-2,-3,4,0,-1
1539338723177989,1,-8,-2,3,3,-2,0,-1
1539338723177989,0,5,0,-2,-3,-3,-1,0
1539338723185969,-1,1,1,0,-2,-1,-2,-2
1539338723185969,-2,8,2,-3,-1,0,0,0
1539338723201255,1,-9,-2,2,1,-3,0,0
1539338723201255,0,4,-1,-1,-1,0,-1,0
1539338723205955,-1,1,-1,-2,-1,-1,0,0
1539338723205955,-1,2,1,-2,-1,1,0,1
1539338723215067,1,-8,-2,2,0,-4,0,-2
1539338723215067,13,5,-4,-4,-2,1,-1,-1
1539338723230851,-4,0,-1,-1,0,1,-2,-1
1539338723230851,-1,0,1,-2,0,0,0,0
1539338723246875,-1,-6,0,2,-1,-1,-1,-2
1539338723246875,-2,2,-2,-2,0,0,-2,0
1539338723249875,-1,0,0,-1,-1,0,1,0
1539338723249875,0,-2,0,0,0,1,0,0
1539338723267755,1,-3,-1,1,0,-1,1,-1
1539338723267755,-6,-5,-3,-2,-1,-1,0,-1
1539338723298676,3,-8,1,1,0,-1,-1,2
1539338723298676,0,-6,-1,2,-1,-5,-1,-4
1539338723306645,-2,7,2,-2,-1,0,-1,0
1539338723306645,0,3,0,0,-2,0,-1,1
1539338723307712,1,-8,-1,3,3,-2,1,-1
1539338723307712,-2,-6,-2,-1,-1,-3,-3,-2
1539338723311891,-2,8,0,-3,-3,2,1,1
1539338723311891,-3,3,0,-3,-1,1,-1,0
1539338723312819,1,-8,1,3,2,-2,1,1
1539338723312819,2,-4,-2,2,0,-4,-2,-2
1539338723325776,2,4,-2,-1,0,1,1,1
1539338723325776,-13,1,2,-3,-2,0,0,0
1539338723333695,1,-9,-2,3,0,-1,-1,-1
1539338723333695,-4,-5,-2,0,-2,-3,-2,-3
1539338723342784,-1,-2,-3,-6,-3,3,-1,0
1539338723342784,1,2,0,-3,-1,1,2,1
1539338723357705,0,-7,-1,3,2,-2,-2,-1
1539338723357705,-2,-2,0,2,0,-1,-2,-2
1539338723371671,1,6,-1,-3,2,1,0,0
1539338723371671,2,5,0,-3,0,1,1,0
1539338723372700,2,-11,-2,2,1,-4,-1,-3
1539338723372700,-5,2,-1,-1,0,0,-1,-1
1539338723394688,-1,4,1,-1,-1,1,-3,1
1539338723394688,9,-2,-1,-1,-1,1,-1,1
1539338723394688,-3,-5,0,1,0,-3,0,0
1539338723394688,3,1,1,0,-1,0,0,-1
1539338723417624,-2,3,2,-2,-1,3,0,0
1539338723417624,-4,1,-2,1,-2,-1,-1,-2
1539338723418615,7,-18,-4,-1,-3,-3,-2,-1
1539338723418615,-19,26,7,4,2,-1,2,-1
1539338723431573,-10,-2,0,1,-1,0,0,0
1539338723431573,1,1,0,-1,0,0,-1,0
1539338723432503,1,-10,-3,0,0,0,0,-2
1539338723432503,3,-11,-3,-2,-1,-1,-1,-1
1539338723454514,4,2,-1,-1,-2,-1,0,-1
1539338723454514,-5,4,0,0,0,2,1,-2
1539338723455441,-2,2,1,1,0,-1,1,-1
1539338723455441,6,-2,-1,-2,-2,0,-2,0
1539338723468479,-1,3,3,-2,-1,0,0,0
1539338723468479,2,-5,-3,-2,1,-1,-1,0
1539338723476383,-2,4,2,0,0,-2,1,0
1539338723476383,15,4,-5,-5,-2,-1,-2,2
1539338723492344,0,-4,-3,-1,-2,-1,-2,0
1539338723492344,4,-1,-1,0,1,1,-1,1
1539338723492344,0,2,-1,0,-1,-1,0,0
1539338723492344,0,1,-4,-2,0,0,-1,-2
1539338723514625,-4,-2,2,1,-2,1,-1,-1
1539338723514625,-1,0,2,-1,-1,0,1,0
1539338723515280,1,0,0,1,0,-2,0,-1
1539338723515280,0,0,1,-2,0,0,1,-1
1539338723528244,2,2,3,-1,1,-1,1,0
1539338723528244,-6,-2,0,1,-3,0,1,-1
1539338723537251,0,-6,-1,1,0,-1,-1,-2
1539338723537251,-3,-5,-3,-1,0,-1,0,0
1539338723552209,-2,-1,-1,0,0,-1,-1,-1
1539338723552209,1,2,2,1,-1,0,-1,0
1539338723552209,-2,-4,0,1,3,1,0,-2
1539338723552209,-4,-3,0,-2,-1,0,2,1
1539338723574159,-15,7,4,1,0,-1,1,-1
1539338723574159,4,-1,-2,-3,2,-2,-1,-3
1539338723575120,0,2,-2,0,-1,-1,-2,0
1539338723575120,-6,1,3,-3,0,0,-1,-1
