timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539337898711662,3,-12,-5,-3,-4,-3,0,-1
1539337898711662,-7,8,3,1,2,1,-3,0
1539337898718649,0,1,-2,-2,1,0,-2,-1
1539337898718649,-1,-6,-1,-1,0,0,2,3
1539337898718649,-4,-3,1,-1,-3,-2,2,-2
1539337898718649,0,2,-5,-2,-1,1,0,-1
1539337898719640,-2,-1,1,-2,0,1,-2,1
1539337898719640,1,-2,1,0,1,0,3,1
1539337898730611,1,-4,-1,-1,-1,-2,1,-1
1539337898730611,2,3,3,1,-2,1,-3,-1
1539337898740585,0,6,0,1,0,0,-2,-1
1539337898740585,-2,-6,-1,3,-1,0,1,0
1539337898745739,2,-5,-2,-2,-2,-2,-1,1
1539337898745739,0,6,0,-4,1,2,-1,-1
1539337898760531,1,2,0,0,0,0,-1,1
1539337898760531,3,-2,1,2,0,0,1,1
1539337898769516,0,-1,-3,-3,-1,-3,0,0
1539337898769516,-1,12,4,0,2,1,-2,-2
1539337898784473,-1,-6,-6,-1,0,-1,-3,-2
1539337898784473,4,-1,-1,-1,-1,-3,2,-1
1539337898791448,1,-6,-3,-1,-2,-1,-1,-1
1539337898791448,-3,1,2,0,-1,0,-2,0
1539337898805418,-2,3,2,-1,0,-1,1,-1
1539337898805418,2,3,0,-1,3,0,1,1
1539337898844451,1,5,0,-1,1,2,-3,-1
1539337898844451,3,2,0,0,-1,0,0,1
1539337898845305,3,-11,-5,0,-2,-5,4,-2
1539337898845305,-2,3,0,-3,-2,0,-4,-2
1539337898846302,0,2,0,0,1,0,-2,1
1539337898846302,-12,10,8,4,3,3,-1,0
1539337898847299,-2,-5,-2,0,-2,-2,4,2
1539337898847299,-1,3,-1,-1,-1,-1,-2,-2
1539337898858270,-2,1,0,-1,0,0,-2,-2
1539337898858270,1,-1,-1,-1,2,1,1,1
1539337898865336,2,-10,-2,-2,-2,-3,4,1
1539337898865336,-4,4,0,0,-2,1,-3,-1
1539337898874237,-6,-1,-3,-1,-2,2,-3,-1
1539337898874237,2,0,-1,1,-1,0,0,0
1539337898888264,4,-8,-2,-1,-3,-1,2,0
1539337898888264,-13,-1,0,0,-1,0,-2,-3
1539337898897166,-1,2,1,0,-1,0,-3,-1
1539337898897166,7,-6,-4,0,0,-1,0,5
1539337898911277,-2,-4,-1,-2,0,0,1,-1
1539337898911277,-1,-4,-2,-2,-2,-1,-3,-1
1539337898918110,-7,4,2,2,-1,0,-1,-3
1539337898918110,0,1,0,0,-1,-1,0,-2
1539337898942047,3,5,-3,-1,0,1,-2,0
1539337898942047,3,2,0,-2,-1,1,-1,1
1539337898943044,2,3,0,1,1,-1,0,2
1539337898943044,-1,2,0,-1,1,0,0,-1
1539337898957007,-1,-6,-2,2,0,0,0,-2
1539337898957007,-2,3,1,-1,-1,1,-2,-3
1539337898958004,-1,2,-1,-2,0,0,0,0
1539337898958004,-7,-2,2,1,1,2,0,-1
1539337898971001,9,-2,-2,-3,-2,-2,1,2
1539337898971001,-1,0,2,3,2,0,0,-2
1539337898977951,-1,-2,-1,-1,0,-3,-1,0
1539337898977951,1,2,3,1,-3,-2,-3,0
1539337898994055,-3,-1,-1,1,1,-1,1,-1
1539337898994055,0,-1,0,1,0,0,1,-1
1539337898995902,10,-1,-3,-1,-4,0,-1,0
1539337898995902,2,-1,2,0,0,-1,-1,-2
1539337899016846,-3,5,2,-1,-2,-1,0,-1
1539337899016846,2,8,4,0,-1,1,-1,2
1539337899017854,0,-2,-2,-1,1,1,2,-1
1539337899017854,1,1,0,-1,-1,1,-1,1
1539337899029965,5,-4,0,1,-1,-2,-2,0
1539337899029965,0,1,-1,-3,0,-1,-2,1
1539337899038877,-2,0,0,0,0,1,0,0
1539337899038877,10,-13,-4,0,4,2,0,1
1539337899053747,-4,-3,-2,-4,-2,-3,0,0
1539337899053747,1,1,-1,-1,-1,-2,2,1
1539337899055741,-5,6,1,2,-1,0,-2,1
1539337899055741,2,0,0,-2,-3,-2,0,-1
1539337899077690,-8,-6,-3,0,-1,0,-1,-1
1539337899077690,-1,1,-2,0,1,-1,-1,0
1539337899079677,3,-5,2,-2,-1,0,1,0
1539337899079677,-4,2,2,1,-1,0,1,-1
1539337899090765,-2,-3,-1,-1,-1,1,-1,-1
1539337899090765,-1,3,2,1,1,-1,1,0
1539337899099626,0,2,0,-1,1,-1,-4,-1
1539337899099626,-5,0,-3,1,-2,-3,8,-2
1539337899114584,-3,1,0,0,1,-1,-1,-2
1539337899114584,3,-4,-4,-2,-2,-1,-2,-1
1539337899115582,1,-2,0,-2,-1,2,1,1
1539337899115582,1,0,0,0,2,2,-3,1
1539337899136645,1,-3,1,0,1,0,0,0
1539337899136645,-2,1,0,-1,-1,0,-1,-1
1539337899142568,-2,0,-1,1,-1,0,-2,-2
1539337899142568,2,2,-3,-2,-1,-1,-2,0
1539337899150519,-2,4,1,1,1,0,-1,1
1539337899150519,0,1,-1,-1,1,1,-4,-2
1539337899159464,-3,-2,1,0,1,-2,2,1
1539337899159464,-5,-5,-1,-1,0,-1,-1,-1
1539337899174573,-13,13,8,2,0,-1,-1,2
1539337899174573,0,0,0,0,1,2,-1,0
1539337899175423,-5,1,2,0,-1,-1,0,-3
1539337899175423,1,1,0,1,0,2,1,-1
1539337899196516,10,-3,-4,-3,-2,-2,-1,-1
1539337899196516,-3,0,3,1,0,0,0,0
1539337899198361,1,-3,-4,-3,-2,-1,-1,0
1539337899198361,2,12,-4,-4,1,0,-2,0
1539337899210472,-1,-4,-4,1,1,0,0,-1
1539337899210472,4,-1,-3,-2,0,0,1,-1
1539337899219306,-5,3,3,1,0,0,-1,-2
1539337899219306,3,-4,1,-2,-1,-1,0,1
1539337899234446,-7,-4,0,0,-1,1,-2,-3
1539337899234446,6,-24,-2,-2,-1,-2,-2,0
1539337899235443,-1,-2,0,-1,-1,2,0,-1
1539337899235443,-4,-2,2,2,1,0,-1,0
1539337899256275,1,-8,-4,-1,3,-1,0,-3
1539337899256275,0,0,-2,0,0,-1,-2,1
1539337899258201,5,-3,-1,0,-1,-1,-1,-1
1539337899258201,1,-1,-3,-2,0,0,0,-1
1539337899270168,-15,19,7,1,0,2,0,-1
1539337899270168,1,7,1,-1,-2,1,1,-1
1539337899279145,3,5,0,0,-1,2,-2,-1
1539337899279145,0,3,-3,0,-1,0,1,0
1539337899294112,14,-9,-4,1,-1,-2,-2,2
1539337899294112,-7,6,-1,2,0,-1,1,0
1539337899296109,7,4,-4,-1,0,-1,0,0
1539337899296109,4,-7,-1,-1,-1,1,-2,-1
1539337899317044,5,-1,-1,-3,-2,-1,0,-1
1539337899317044,-1,1,0,-1,0,0,-1,-1
1539337899318056,1,-3,-4,-1,-1,-1,1,-1
1539337899318056,-1,-1,-1,1,0,0,1,1
1539337899330017,1,-6,-1,0,-1,1,-1,-1
1539337899330017,-6,7,4,2,1,-1,0,-1
1539337899338985,-5,-8,-2,2,3,-1,0,-2
1539337899338985,1,2,1,-2,-2,-1,0,0
1539337899354063,-4,-1,-1,1,-2,1,-2,-3
1539337899354063,2,13,2,-1,0,0,1,0
1539337899355941,-7,0,0,0,0,0,-2,-2
1539337899355941,1,-7,-2,1,1,0,0,-2
1539337899377065,15,4,-7,-1,-3,-2,0,1
1539337899377065,0,-10,-5,-2,-3,-1,-3,-1
1539337899377881,6,-3,-6,-2,-2,-3,-1,1
1539337899377881,-8,-4,3,1,1,0,-1,-3
1539337899389857,2,-8,-5,-4,-2,-2,-2,-2
1539337899389857,1,1,-1,0,1,0,1,2
1539337899398973,-3,5,3,1,0,0,1,1
1539337899398973,4,-5,-2,0,-2,-1,0,1
1539337899413937,-3,-2,3,-2,0,0,1,0
1539337899413937,-2,0,0,-1,1,-1,-1,-1
1539337899415780,-4,1,1,-1,-1,-2,0,1
1539337899415780,0,3,1,-1,0,-1,1,-1
1539337899436731,-3,-3,-1,0,0,-1,0,-1
1539337899436731,4,9,2,1,0,0,2,0
1539337899437729,7,5,-2,-3,-3,0,-2,1
1539337899437729,13,-7,-2,0,0,1,-1,1
1539337899458814,-1,2,0,-2,-2,-1,0,0
1539337899458814,2,-6,-3,0,0,0,-1,1
1539337899460660,0,2,0,0,-1,0,1,-1
1539337899460660,4,3,-1,-3,-2,-4,1,2
1539337899473738,-4,-1,-1,-1,0,0,-1,-1
1539337899473738,-1,0,1,1,0,-2,0,0
1539337899475620,-18,9,6,1,1,0,-2,-1
1539337899475620,-5,-3,-2,-1,-1,-1,1,-1
1539337899503694,-3,-7,-1,-1,-1,0,0,-3
1539337899503694,-10,2,4,-1,-2,0,0,-2
1539337899505541,4,-9,-7,-1,-1,0,2,1
1539337899505541,-4,1,0,-1,1,1,-1,1
1539337899519567,-1,5,1,-1,-1,-1,0,2
1539337899519567,1,-1,-1,-2,-1,1,-1,-2
1539337899520501,0,-4,1,0,-1,0,1,-1
1539337899520501,-2,-2,0,-2,0,-2,0,0
1539337899534585,4,0,-1,0,-1,0,0,0
1539337899534585,5,3,-1,-1,-2,-2,0,1
1539337899535461,0,-2,0,0,1,-1,1,0
1539337899535461,-6,-2,-1,1,-2,-1,-1,-1
1539337899556442,0,0,0,-1,1,1,-1,0
1539337899556442,10,-15,-5,-1,-1,1,0,-1
1539337899558399,-2,5,2,-1,-1,0,-1,-1
1539337899558399,2,5,-1,0,1,0,0,0
1539337899579385,5,3,-4,-2,0,-1,-1,1
1539337899579385,-19,11,5,1,0,0,0,-2
1539337899580341,4,-6,-1,-2,0,0,-1,-1
1539337899580341,-4,-3,0,-3,0,-1,1,-1
1539337899593306,-4,-3,2,1,0,0,0,-2
1539337899593306,2,-1,-2,-1,0,1,1,0
1539337899600297,-2,-3,-1,1,1,-1,0,-1
1539337899600297,-3,1,2,-1,-1,-1,0,0
1539337899616257,-1,0,-4,-1,-1,-1,-1,0
1539337899616257,4,7,-1,0,0,0,-1,0
1539337899618240,10,4,-1,1,1,1,0,2
1539337899618240,-5,5,2,-1,-1,-1,-1,-2
1539337899639240,-6,0,3,1,2,-1,0,-1
1539337899639240,-2,-6,-2,0,0,0,-1,-1
1539337899640237,1,-5,-1,-2,-2,-2,-2,-1
1539337899640237,-1,-3,-3,1,0,1,-1,0
1539337899653145,2,1,0,-3,0,-1,-2,0
1539337899653145,1,3,-3,0,0,-2,0,-1
1539337899660167,10,-14,-3,-2,-1,-1,0,-2
1539337899660167,1,-8,-2,-1,-2,1,-1,-1
1539337899676087,-7,0,2,1,-2,0,-1,-1
1539337899676087,-1,-3,-2,0,-1,0,0,0
1539337899678080,-4,0,-1,0,-1,0,0,-1
1539337899678080,1,-3,-3,-2,0,0,1,0
1539337899699023,-1,3,1,-1,1,2,0,0
1539337899699023,11,-10,-1,-2,-1,1,0,1
1539337899701019,-5,3,1,0,2,2,-1,-1
1539337899701019,-6,1,-2,1,-2,-3,-1,-1
1539337899712985,2,3,-2,-2,0,0,0,-1
1539337899712985,-3,-2,-1,-1,-1,1,-1,-2
1539337899719968,3,-5,-1,-1,0,-2,0,0
1539337899719968,-19,-3,6,1,2,1,-1,-6
1539337899736922,2,-16,-3,-2,-1,-2,-3,-1
1539337899736922,-20,25,6,1,2,2,2,0
1539337899737918,-11,35,5,0,-1,-1,-1,1
1539337899737918,5,-8,-5,0,0,-1,0,0
1539337899758864,1,-5,0,2,-1,-3,0,-2
1539337899758864,-6,-5,2,-1,0,-2,-1,-2
1539337899760858,0,-4,-1,0,-1,-2,1,-1
1539337899760858,0,-2,-3,-4,-3,-1,0,0
1539337899773824,-10,10,2,-1,0,1,-1,0
1539337899773824,8,-7,-3,-1,1,0,-2,1
1539337899779810,-3,-4,-2,-1,1,1,0,0
1539337899779810,6,-5,-1,-2,-2,-2,1,-1
1539337899796762,7,-2,-1,-3,-1,-2,-2,0
1539337899796762,-24,6,3,0,2,1,1,-3
1539337899797759,-1,-6,1,-2,0,-1,-1,-2
1539337899797759,-1,4,1,1,1,0,-1,1
1539337899818703,-2,4,0,0,0,1,-2,-1
1539337899818703,7,-4,1,0,-1,-2,1,0
1539337899820698,-3,0,-2,-1,-1,-1,-1,-1
1539337899820698,11,6,-4,-1,-1,-1,0,1
1539337899841642,1,0,-1,0,-1,-1,0,1
1539337899841642,4,-7,-2,-2,-3,-2,-2,0
1539337899842639,8,-9,-4,-2,-2,1,0,0
1539337899842639,7,-1,0,-1,-1,-2,2,3
1539337899863584,2,-6,0,0,0,2,0,-2
1539337899863584,-15,8,3,1,0,0,0,-2
1539337899865579,-11,21,5,2,0,-2,1,2
1539337899865579,0,1,-1,-1,-2,-1,-1,0
1539337899879550,-1,-2,0,-1,-1,-2,0,0
1539337899879550,11,-17,-4,-4,0,-1,-2,0
1539337899880537,1,-6,-1,-2,-2,-1,-2,-2
1539337899880537,-6,-1,-1,-1,1,-1,-1,-2
1539337899901489,-6,6,0,1,1,0,-1,-1
1539337899901489,4,-2,-2,-1,0,0,0,0
1539337899903477,-17,10,7,1,1,2,2,-1
1539337899903477,2,-5,-1,0,0,-1,1,-1
1539337899924506,-3,-3,-2,-1,0,0,-1,0
1539337899924506,10,0,-4,0,-2,0,-1,3
1539337899925418,-4,-12,-1,0,0,-1,-1,0
1539337899925418,0,-6,-3,-2,-2,2,-2,-1
1539337899939500,-4,5,1,0,-1,-1,0,-3
1539337899939500,20,-30,-4,-1,-2,0,-3,-1
1539337899940391,-6,1,2,0,-1,1,-1,1
1539337899940391,-2,-3,-2,0,-1,-3,1,-1
1539337899962408,-5,-3,1,0,1,1,-2,-3
1539337899962408,0,-3,-4,0,0,0,-1,0
1539337899968303,10,-7,-4,-3,-1,-1,-2,-1
1539337899968303,-7,-4,0,1,-1,-1,-1,0
1539337899984319,2,5,0,-2,-2,-1,-1,1
1539337899984319,0,-9,1,-1,-2,-2,0,-1
1539337899985316,-19,25,9,2,0,0,1,-2
1539337899985316,0,2,0,0,0,0,-1,-1
1539337899999221,1,-1,-3,0,0,-2,-1,-1
1539337899999221,5,2,-2,0,-1,1,-1,0
1539337900000226,7,-16,-5,-1,-1,-1,-2,0
1539337900000226,3,-8,-2,-1,-1,0,0,-1
1539337900021204,-5,10,1,1,-1,1,-2,0
1539337900021204,1,13,1,-2,-1,0,-1,0
1539337900023160,-9,23,1,2,2,1,2,1
1539337900023160,0,2,0,-1,0,-2,0,0
1539337900044109,7,-5,-2,-1,-1,-1,-2,-1
1539337900044109,-12,0,-2,-1,-2,0,-1,-2
1539337900046282,8,-14,-5,-1,-1,-3,0,-1
1539337900046282,-3,-8,1,0,-2,-1,2,-1
1539337900067040,16,-35,-9,-5,-2,-2,-2,-4
1539337900067040,-4,0,-1,-2,0,0,-1,0
1539337900068037,9,-5,-3,-2,-1,-1,-3,0
1539337900068037,1,1,-3,1,1,0,-1,-1
1539337900082000,5,-4,-2,0,-2,1,-2,1
1539337900082000,-1,9,2,1,0,0,1,1
1539337900082998,6,-9,-3,-2,-1,1,-1,-1
1539337900082998,2,-3,0,-2,-1,-1,-1,-1
1539337900103940,-7,9,3,0,0,0,0,1
1539337900103940,-13,11,4,1,1,-1,-1,0
1539337900105936,5,11,4,2,0,0,2,3
1539337900105936,1,2,-3,-3,0,-1,-1,-3
1539337900118908,-11,30,6,2,2,0,0,1
1539337900118908,-9,-5,2,0,0,1,0,-3
1539337900125068,23,-7,-4,-2,-1,-1,-1,3
1539337900125068,-30,63,11,2,0,2,4,2
1539337900141949,12,37,7,3,1,3,0,4
1539337900141949,1,-5,0,3,0,-2,-1,-5
1539337900142847,-2,-12,-3,0,1,-2,-1,-2
1539337900142847,7,-13,0,-1,-2,-2,-1,1
1539337900171767,-11,-8,0,-2,-2,-1,-1,-4
1539337900171767,2,3,0,-2,0,0,-3,1
1539337900173754,-6,-6,-1,-1,0,2,-1,-2
1539337900173754,9,-25,-7,-1,1,-3,-1,-2
1539337900178740,-5,-10,-1,-2,-1,0,0,-2
1539337900178740,14,-8,-7,-1,-2,-1,-2,-1
1539337900184725,-21,1,1,-1,-1,1,0,-1
1539337900184725,-2,-16,-4,-3,-1,0,-2,-1
1539337900201680,3,0,-3,-2,0,-2,-2,1
1539337900201680,-1,2,0,0,0,0,0,1
1539337900202678,1,-2,0,1,-1,-2,-1,0
1539337900202678,1,-4,1,1,-1,1,-2,-2
1539337900224679,-8,16,-1,1,-1,2,1,1
1539337900224679,3,-6,-2,-1,-1,-2,1,-2
1539337900225615,0,-9,-3,-3,0,-2,0,-2
1539337900225615,0,-1,0,-2,1,0,-1,-3
1539337900238759,11,-1,-2,-3,-3,-2,-2,-2
1539337900238759,-3,0,0,0,-1,0,-2,0
1539337900245743,10,-38,-8,-2,-1,-2,-3,-3
1539337900245743,0,5,3,3,1,-2,1,1
1539337900261519,-1,-10,-2,-2,-1,-1,0,0
1539337900261519,-4,10,6,3,0,0,2,3
1539337900263656,5,-10,-4,-2,-2,-1,-2,0
1539337900263656,-1,-6,-1,-2,-1,0,0,-2
1539337900284516,6,-2,-2,-1,0,0,-3,0
1539337900284516,12,-13,-4,-2,-2,-2,0,2
1539337900285456,-10,7,3,-1,-1,2,1,-1
1539337900285456,1,-1,-1,0,0,-1,1,1
1539337900298425,14,-41,-10,-4,-2,-2,-3,-1
1539337900298425,-12,20,4,-1,0,-1,2,1
1539337900305403,-6,-1,-8,-1,0,-3,-2,-2
1539337900305403,-19,58,12,0,-1,1,1,1
1539337900321360,-3,72,17,6,5,1,3,3
1539337900321360,-57,16,10,2,0,1,0,-5
1539337900323355,-4,5,0,0,1,0,-1,-2
1539337900323355,50,-52,-23,-8,-6,-5,-4,1
1539337900344441,-14,-35,0,2,0,-1,-1,0
1539337900344441,3,4,2,1,1,1,-2,-1
1539337900345386,-17,108,28,12,6,4,7,7
1539337900345386,-5,-24,-8,-2,-3,-3,-3,-2
1539337900358320,4,-18,-1,-2,-1,-1,-1,-2
1539337900358320,16,-26,-6,-3,-2,-2,-1,1
1539337900372257,8,-47,-10,-4,-1,-1,-3,-2
1539337900372257,1,-3,1,1,0,1,0,0
1539337900381232,-10,6,0,0,0,1,-1,-2
1539337900381232,5,0,0,0,1,-1,1,0
1539337900383197,0,-9,-3,-4,0,-1,-1,1
1539337900383197,-5,5,0,2,0,0,0,1
1539337900404146,-4,6,-1,-2,-2,-1,-1,-2
1539337900404146,15,-30,-9,-4,-1,-1,-3,-2
1539337900406143,2,-8,-1,0,-1,-3,-2,-2
1539337900406143,3,-23,-1,0,0,0,1,-1
1539337900427078,-17,-5,1,0,0,1,-2,-2
1539337900427078,9,-43,-16,-6,-5,-4,-3,-4
1539337900428075,5,-7,-3,-1,-3,-1,-1,-1
1539337900428075,-3,-1,1,-1,-2,-1,0,-1
1539337900442038,-1,4,-1,1,0,1,0,-1
1539337900442038,3,0,0,1,0,0,-2,1
1539337900443035,-4,-17,-5,-4,-2,-1,-3,-3
1539337900443035,-4,9,0,-1,-1,-3,-1,-1
1539337900464097,14,-44,-7,-4,-1,0,-2,0
1539337900464097,1,35,11,6,4,1,3,5
1539337900466032,11,-11,-4,-2,-2,-1,-1,1
1539337900466032,-13,40,8,3,2,2,1,0
1539337900477989,3,-3,-4,-4,-2,-2,-1,-2
1539337900477989,-1,-5,0,0,0,1,0,0
1539337900486917,-4,12,2,1,0,0,2,-1
1539337900486917,2,33,-1,-1,-1,0,-1,0
1539337900501919,3,16,2,0,1,-1,0,1
1539337900501919,-3,10,-1,2,1,1,-1,-2
1539337900502876,5,53,3,-1,-2,1,2,5
1539337900502876,-8,-16,0,-1,-2,0,-2,-2
1539337900523935,-3,3,-1,0,0,1,-2,-2
1539337900523935,1,6,-1,-4,-1,0,-2,-1
1539337900525813,13,-53,-10,-2,-2,-4,-2,-2
1539337900525813,-25,-8,1,-1,0,-2,-1,-3
1539337900537813,-6,16,2,-1,0,0,-1,1
1539337900537813,-1,-6,-2,-2,-3,0,-1,1
1539337900546769,13,-34,-5,-3,-2,-1,-1,-4
1539337900546769,3,-3,-1,0,0,1,1,3
1539337900561810,-6,2,3,3,2,0,0,-1
1539337900561810,-5,4,-1,-1,0,-2,0,-2
1539337900562773,11,-13,-4,-1,1,0,-2,0
1539337900562773,-7,0,3,0,0,-3,2,1
1539337900583773,3,-2,-3,0,-2,0,-1,1
1539337900583773,-4,-8,0,1,1,-1,0,-3
1539337900585654,-2,23,5,3,1,1,2,3
1539337900585654,14,9,-3,1,0,0,-1,0
1539337900597719,-21,57,12,4,4,2,1,2
1539337900597719,-15,31,7,3,1,-1,2,2
1539337900606597,-21,27,9,4,2,1,0,-3
1539337900606597,-2,-41,-4,-4,-3,1,-2,-5
1539337900621736,5,-23,-5,-1,-1,-2,-2,-1
1539337900621736,-5,0,2,-1,1,0,0,1
1539337900623552,-23,18,6,2,1,1,1,1
1539337900623552,8,-7,-4,-1,-1,0,0,1
1539337900644561,1,-2,-1,-2,0,-1,-1,0
1539337900644561,-11,26,8,2,2,0,-1,0
1539337900645494,5,-16,-4,-2,0,-1,-1,-1
1539337900645494,12,-28,-4,0,0,-1,-1,-3
1539337900657468,-22,41,5,-1,0,1,0,0
1539337900657468,10,1,-5,-1,-2,-2,-1,0
1539337900666442,2,-9,-1,-2,0,-1,0,0
1539337900666442,1,1,0,0,-1,-2,-2,-1
1539337900682394,5,-16,-1,2,0,1,-2,-1
1539337900682394,23,-15,-1,-2,-1,-1,-2,3
1539337900683393,-9,-1,1,0,1,-2,0,-1
1539337900683393,-1,-5,0,2,0,-1,-2,-1
1539337900704479,-36,49,16,6,2,2,3,1
1539337900704479,4,-9,-5,0,-1,0,0,0
1539337900705383,4,-8,-1,-1,-2,0,-1,1
1539337900705383,-1,13,-1,0,0,-2,0,0
1539337900717309,9,-50,-16,-5,-4,-5,-3,-1
1539337900717309,-5,-20,-7,-2,-1,-2,-1,-4
1539337900734257,-1,-9,1,1,1,1,-1,0
1539337900734257,-10,6,1,0,-1,0,1,1
1539337900741244,13,-11,-3,-1,-1,-1,-2,-1
1539337900741244,6,-1,-1,0,-2,0,2,1
1539337900743247,9,-11,-4,-1,0,1,-1,0
1539337900743247,0,-1,-4,-1,-2,0,-2,-1
1539337900764176,9,-10,-3,-1,-1,-1,-1,-1
1539337900764176,5,-37,-4,-4,-2,-1,-2,-2
1539337900765173,9,-1,0,0,-1,-1,-1,1
1539337900765173,-1,0,1,-1,0,0,0,-2
1539337900778140,-1,13,11,3,3,4,2,1
1539337900778140,1,-5,-3,-2,-1,-1,-2,-1
1539337900787118,-2,5,-2,-1,0,0,-1,-1
1539337900787118,2,-5,-2,-1,1,0,-2,-1
1539337900801116,11,-20,-5,0,0,-2,-2,-1
1539337900801116,0,1,1,2,1,0,1,-1
1539337900803072,-9,9,2,1,1,0,0,0
1539337900803072,-5,12,5,-1,-1,0,0,0
1539337900824169,7,3,0,-1,0,0,-1,0
1539337900824169,9,-25,-8,-2,-2,-2,0,-3
1539337900826012,-4,3,-1,0,-1,-1,2,0
1539337900826012,26,-15,-10,-4,-2,-2,-2,1
1539337900846986,-1,1,-4,-3,-1,0,-2,0
1539337900846986,-18,28,5,0,2,0,-2,0
1539337900847953,16,-11,-5,-4,-2,-4,-3,-3
1539337900847953,-9,4,3,1,1,1,0,1
1539337900861945,6,-14,-3,-1,-1,-1,-1,-1
1539337900861945,-4,6,1,0,-1,0,0,0
1539337900862914,19,11,-1,0,-1,0,2,2
1539337900862914,9,-29,-5,-1,-2,-1,0,-1
1539337900883856,-6,-7,-4,-1,0,-1,-1,-1
1539337900883856,2,13,4,2,1,0,-1,0
1539337900885852,-6,5,2,0,0,2,0,0
1539337900885852,0,-7,-2,-2,-1,-1,0,-1
1539337900906828,-1,-1,-1,-2,-1,0,0,0
1539337900906828,5,-6,-4,-2,-1,1,1,0
1539337900907823,-9,0,1,0,0,-1,0,-1
1539337900907823,0,18,2,-1,0,-1,-2,-1
1539337900920758,1,-8,-5,-1,-1,0,-1,-1
1539337900920758,1,10,-1,1,-1,0,2,1
1539337900936731,12,-23,-4,-1,-1,0,-1,-2
1539337900936731,-21,37,7,1,0,1,2,0
1539337900943845,-3,9,5,1,2,-1,-1,-2
1539337900943845,3,-9,-2,-3,-2,-3,-1,1
1539337900945691,-6,3,1,0,2,1,0,0
1539337900945691,2,-10,-2,0,-3,-1,-1,-2
1539337900966665,2,-5,-2,0,0,-1,-1,-1
1539337900966665,-6,4,1,0,0,1,0,-2
1539337900967633,8,-6,-4,-1,-1,-1,-3,0
1539337900967633,0,12,5,1,1,2,-1,2
1539337900989592,14,15,-2,-2,-3,0,0,1
1539337900989592,1,0,-1,-1,-1,-1,-2,0
1539337900990584,-4,8,1,1,0,-2,1,2
1539337900990584,7,-30,-6,-1,-1,-2,-2,-4
1539337901004561,-7,1,0,0,0,1,-2,0
1539337901004561,7,-12,-2,-1,-1,0,0,1
1539337901005532,-19,14,7,1,1,2,2,1
1539337901005532,6,-5,-5,-3,-1,-1,-1,-1
1539337901026482,0,4,0,0,0,-2,1,-1
1539337901026482,-12,-1,2,1,0,-1,-2,-2
1539337901028469,-5,2,2,-2,1,0,0,0
1539337901028469,-10,12,2,0,-1,0,-1,0
1539337901041584,2,1,4,3,1,2,0,-1
1539337901041584,-5,3,0,1,1,-1,-1,-1
1539337901047504,-4,1,3,3,2,0,0,-2
1539337901047504,-6,0,3,2,1,2,1,-1
