timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539338932962956,-8,32,3,-1,-4,-4,-1,0
1539338932962956,-3,14,2,-2,0,2,0,-2
1539338932965011,-10,27,6,0,-1,0,0,0
1539338932965011,2,-3,0,2,2,0,-1,0
1539338932965967,-2,-19,-2,-2,-3,-3,-1,-2
1539338932965967,-2,1,1,-2,0,1,-1,0
1539338932966948,-2,-1,0,-1,-1,1,-1,-2
1539338932966948,0,-3,4,5,1,0,1,0
1539338932982903,1,4,-1,-1,1,-1,-2,-2
1539338932982903,2,1,1,-1,-1,1,0,2
1539338932985896,0,-10,-5,-2,0,1,-1,0
1539338932985896,4,-26,-5,-2,2,-1,-2,-3
1539338932987889,0,6,-8,-4,-5,-3,-4,-1
1539338932987889,-2,0,-3,-3,-2,-1,-1,-1
1539338933002858,-4,-5,1,0,1,0,-1,-1
1539338933002858,1,-9,1,1,-1,0,0,-1
1539338933011918,0,-5,-2,-1,-1,-1,-2,-2
1539338933011918,0,1,-1,-1,-2,-1,-1,0
1539338933034765,-3,1,-1,-3,-2,-1,-2,-2
1539338933034765,9,15,-8,-3,-2,-4,-3,1
1539338933036759,-3,-9,-2,0,-2,0,-1,-5
1539338933036759,1,2,-1,-2,0,-2,0,1
1539338933049724,-1,3,-2,1,1,0,-1,0
1539338933049724,-1,0,3,2,1,-1,2,-2
1539338933051719,-3,-15,-4,-3,0,-3,0,-2
1539338933051719,-3,-10,-2,-1,0,0,1,-1
1539338933079703,4,-16,-5,-1,-2,-1,-1,-2
1539338933079703,10,9,6,5,0,0,1,0
1539338933103737,-1,-3,-1,-2,-1,0,0,0
1539338933103737,10,-4,-1,1,0,0,1,2
1539338933108786,5,-8,-1,1,0,-3,0,-2
1539338933108786,-6,-5,-1,-1,2,2,-1,-2
1539338933109720,-2,-3,-1,1,-1,1,0,1
1539338933109720,0,0,-1,1,0,1,3,2
1539338933110718,7,-25,-1,-1,0,-2,-1,-1
1539338933110718,-8,30,2,-2,-2,0,-1,1
1539338933116702,0,-37,-11,-4,-1,-2,-2,-3
1539338933116702,8,4,0,1,2,0,1,3
1539338933130677,-7,-7,1,2,0,-2,2,-1
1539338933130677,2,-4,-4,-3,-2,0,0,2
1539338933139639,3,5,0,-3,-2,-1,1,2
1539338933139639,3,4,-1,0,-2,0,2,1
1539338933145654,5,3,-3,1,-1,-3,-3,-2
1539338933145654,0,25,6,-2,-3,1,0,2
1539338933161583,-1,-30,-6,1,2,2,-3,-4
1539338933161583,-7,13,5,2,4,1,0,1
1539338933184519,-3,11,1,2,1,-1,-1,-1
1539338933184519,0,-11,-3,-1,0,-1,-2,-1
1539338933185517,0,-2,1,-2,1,-2,-1,-1
1539338933185517,1,0,3,-2,-1,0,-1,0
1539338933199481,2,-3,-4,-1,-2,-2,-1,-1
1539338933199481,-2,-9,-3,-1,1,-1,0,-1
1539338933200479,-1,19,2,0,0,0,0,0
1539338933200479,-4,-8,-2,0,0,0,0,1
1539338933221462,-1,11,3,0,0,-2,1,-1
1539338933221462,2,-9,-1,-2,-1,-1,1,-1
1539338933223452,-2,66,5,0,-1,1,-1,1
1539338933223452,23,-16,-8,-4,-2,-1,-1,0
1539338933237408,4,-12,-5,0,-2,0,0,-2
1539338933237408,4,-1,-2,-1,1,0,0,-1
1539338933238377,0,40,5,0,0,1,1,3
1539338933238377,-1,8,7,2,1,0,1,-2
1539338933259320,3,6,-1,0,-2,-1,-3,1
1539338933259320,6,-2,-2,-2,-2,0,0,0
1539338933260317,-3,-15,-1,1,0,1,-1,-2
1539338933260317,-6,-2,-1,0,-1,-2,1,-1
