timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539339030388434,-3,4,8,-4,-1,2,-2,0
1539339030388434,-3,3,3,-1,0,0,0,1
1539339030389432,1,1,0,0,1,1,2,1
1539339030389432,7,2,-10,2,1,-4,2,-2
1539339030391427,-3,4,4,-1,-1,-2,-1,-2
1539339030391427,-3,-1,1,-2,1,1,0,0
1539339030393423,-2,3,2,0,0,2,-1,1
1539339030393423,1,-7,-6,1,0,-3,-1,-1
1539339030400403,0,3,4,-1,-1,0,1,0
1539339030400403,-2,1,0,-2,-3,1,1,-2
1539339030414365,0,2,-1,-1,0,0,1,0
1539339030414365,1,-10,-7,2,-1,-1,-1,-1
1539339030420349,-1,-7,2,-2,0,-1,-2,0
1539339030420349,-14,-10,7,-1,0,2,-1,1
1539339030431320,2,-1,0,-1,1,0,-1,1
1539339030431320,-1,-8,-5,1,2,-1,-1,-2
1539339030435311,-2,1,1,-3,1,-1,-2,-1
1539339030435311,1,4,0,-1,-1,-1,-1,-1
1539339030467224,1,1,-1,0,1,0,1,-1
1539339030467224,-2,-5,-3,-1,0,-2,-1,-1
1539339030468225,-1,3,1,-1,-2,1,0,1
1539339030468225,0,4,1,-1,-2,0,-1,-2
1539339030498141,4,0,-4,2,1,1,3,3
1539339030498141,3,-8,-12,1,-1,-3,-2,-1
1539339030499138,-5,-1,11,-1,-1,1,0,1
1539339030499138,-2,1,-1,-2,-2,0,1,0
1539339030500137,1,0,-2,1,1,0,2,0
1539339030500137,2,-4,-8,1,1,-2,2,-2
1539339030502134,-3,4,2,-4,-1,1,-2,-1
1539339030502134,-2,2,3,-2,0,1,-2,1
1539339030511107,-1,-2,0,1,1,2,0,2
1539339030511107,1,-6,-3,1,0,-3,-2,-2
1539339030517091,0,4,1,-1,-2,1,0,0
1539339030517091,-3,1,3,-1,1,0,-1,0
1539339030551003,2,-1,-3,0,2,1,1,-1
1539339030551003,-6,-10,0,3,1,-3,-1,-4
1539339030552008,-2,4,2,-2,0,1,-1,0
1539339030552008,0,-2,-1,-1,-2,-2,0,0
1539339030554989,1,0,0,2,2,0,1,2
1539339030554989,3,-2,-2,2,0,-2,-1,1
1539339030561970,-1,2,1,-1,0,0,0,0
1539339030561970,-4,-6,-1,2,-2,0,-1,-2
1539339030570951,2,1,-1,-2,-1,0,0,-1
1539339030570951,0,-1,-2,-2,-1,1,0,-2
1539339030585907,-1,3,1,-1,0,2,-1,0
1539339030585907,2,3,0,-3,0,0,-1,-3
1539339030587901,-2,-5,-4,0,-1,0,-1,0
1539339030587901,0,0,-1,-1,0,0,-2,1
1539339030608845,-3,-1,0,0,1,0,1,0
1539339030608845,2,10,-1,1,-3,-1,1,-1
1539339030614829,-1,-1,0,1,0,0,1,-1
1539339030614829,2,-1,-2,-1,-1,-2,-2,0
1539339030622812,7,11,-1,-2,-1,-1,-1,0
1539339030622812,-2,1,-1,-2,1,-2,1,0
1539339030631788,0,1,-2,-1,-1,0,-2,1
1539339030631788,1,0,-1,-1,-2,-2,-1,0
1539339030646748,2,3,1,-1,-2,-2,-3,1
1539339030646748,-6,-10,-6,-3,-1,0,-1,0
