timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539338659987308,4,-6,-2,0,-1,0,-1,1
1539338659987308,12,-44,-12,12,1,-12,-3,-3
1539338659988305,-7,39,13,-5,-3,9,0,1
1539338659988305,-7,2,3,-2,0,2,2,0
1539338659990299,-1,-5,4,-3,-1,1,1,1
1539338659990299,7,-34,-8,9,2,-11,-3,-3
1539338659992296,-2,6,2,-8,-3,3,0,0
1539338659992296,2,3,-1,-3,-2,3,0,2
1539338659997281,0,6,1,-2,-1,5,0,0
1539338659997281,7,10,-9,8,1,-6,-2,-2
1539338660013297,-8,17,2,-3,0,3,0,0
1539338660013297,-4,8,1,-6,-3,3,0,1
1539338660019568,1,1,-1,-1,0,2,0,1
1539338660019568,-12,-35,-8,8,2,-7,-1,-3
1539338660030197,-13,29,11,-6,-2,1,1,-4
1539338660030197,10,-3,-5,-5,-3,1,-2,-1
1539338660042162,4,-9,-4,-2,0,0,0,-2
1539338660042162,-7,-6,2,9,3,-3,1,1
1539338660058117,1,15,4,-4,-4,2,0,1
1539338660058117,7,-41,-7,-3,-2,-1,-2,-2
1539338660060132,0,-21,-2,-1,-2,-1,-1,0
1539338660060132,9,-6,-1,3,2,-3,-1,1
1539338660086044,3,0,-6,-6,-1,1,-2,0
1539338660086044,5,2,3,0,-1,-1,-1,1
1539338660111975,-2,10,0,0,-1,-6,-3,-4
1539338660111975,-2,15,4,-11,-4,7,1,2
1539338660112972,-2,-3,-2,-4,-4,-1,-1,-1
1539338660112972,19,-23,-8,6,3,-3,1,4
1539338660117175,2,-5,-4,4,2,-4,-2,-2
1539338660117175,0,14,4,-8,-2,5,1,1
1539338660118172,9,3,-1,-5,-1,2,0,1
1539338660118172,-15,-23,-5,8,3,-8,0,-4
1539338660124939,7,-23,-9,2,-1,-7,-2,-4
1539338660124939,-3,12,4,-5,-1,0,-1,1
1539338660139255,7,-24,1,-5,-2,1,0,1
1539338660139255,4,-13,-6,8,2,-6,0,0
1539338660147878,1,-3,-5,-1,-1,-3,-2,-2
1539338660147878,-6,11,4,-5,-2,5,1,-2
1539338660153862,-4,7,0,-1,-1,3,-1,-1
1539338660153862,8,-17,-5,4,1,-4,0,-1
1539338660170103,-4,-23,-4,-4,-2,-3,-5,-2
1539338660170103,-1,-9,-5,-6,-2,4,-2,-1
1539338660184919,-5,12,1,-1,0,2,1,0
1539338660184919,0,-11,-8,5,3,-5,0,-2
1539338660186775,-5,12,6,3,-1,-1,1,0
1539338660186775,-6,9,3,-1,-1,1,1,1
1539338660207719,-13,-6,3,2,0,1,1,-2
1539338660207719,-10,-10,1,4,2,-3,-1,-1
1539338660208716,-4,9,2,2,0,0,0,0
1539338660208716,8,-1,0,-1,-2,-2,0,1
1539338660237823,-1,4,-1,-1,-1,1,0,-1
1539338660237823,6,-25,-4,1,-2,-3,0,-1
1539338660239708,10,-5,0,-3,-2,-2,-2,-1
1539338660239708,-12,21,8,0,0,3,2,0
1539338660244741,5,3,-3,-3,-1,0,-2,0
1539338660244741,0,2,-2,1,0,-3,-1,-2
1539338660246615,2,0,-2,-1,-1,1,0,-1
1539338660246615,-3,13,-1,-2,1,1,0,-1
1539338660267598,-3,-4,-4,-3,-3,-2,-1,-1
1539338660267598,3,0,3,1,1,-1,1,2
1539338660269554,-5,5,0,0,-1,-2,-1,-1
1539338660269554,0,-9,1,1,-1,1,0,-1
1539338660281781,1,13,3,0,0,1,0,2
1539338660281781,-1,2,-1,-1,-1,-1,-2,-1
1539338660290027,8,12,2,-2,0,1,-1,0
1539338660290027,-5,-5,-2,-1,-1,0,-2,-1
1539338660305719,9,-40,-4,-2,-1,0,-1,-2
1539338660305719,-2,-5,0,0,-3,-1,0,-2
1539338660306716,-2,4,3,-1,1,-1,0,-1
1539338660306716,9,-12,-10,-2,0,0,-1,1
1539338660327659,-16,13,1,1,2,-1,-1,-1
1539338660327659,-1,-7,-2,0,1,-2,-3,-3
1539338660328665,-1,-9,-1,0,-1,0,-2,0
1539338660328665,-2,28,6,-1,1,0,-1,2
1539338660341624,5,-22,-1,1,-2,0,1,0
1539338660341624,-5,-3,0,1,1,0,1,1
1539338660350744,0,15,4,1,2,1,1,1
1539338660350744,4,-11,-1,-1,-2,-2,-2,0
1539338660364752,6,12,5,0,0,2,0,-1
1539338660364752,1,8,0,0,-2,-2,-1,-1
1539338660366555,3,-8,-3,-2,-2,2,-1,-2
1539338660366555,-22,6,11,3,3,0,1,-2
1539338660387692,-5,13,-3,-2,0,0,1,-1
1539338660387692,4,-8,-4,-1,-4,-3,1,-2
1539338660389494,-2,8,2,-2,-2,0,-1,-1
1539338660389494,17,6,-1,-3,0,-1,-1,0
1539338660401589,2,5,-1,-4,-3,-2,-3,0
1539338660401589,1,3,-2,1,0,1,-1,0
1539338660410474,-3,4,-1,-3,-1,-2,0,0
1539338660410474,4,-11,-1,0,-2,0,0,0
1539338660425617,-8,58,5,-1,0,0,1,0
1539338660425617,-2,-13,-7,-3,-1,0,-2,-4
1539338660426395,2,1,-5,-3,0,1,0,-1
1539338660426395,0,-4,-2,0,-2,1,-1,0
1539338660447562,-1,-3,1,1,-1,-1,0,1
1539338660447562,-4,-6,-3,-2,-1,-2,-1,-2
1539338660449336,-14,-38,1,0,-1,2,-1,-6
1539338660449336,3,-9,-3,-5,-3,-2,1,-1
1539338660461471,7,-51,-10,-4,-1,-1,-1,-2
1539338660461471,1,-2,1,0,-1,-1,-1,0
1539338660470279,4,-3,1,-3,-2,1,-3,0
1539338660470279,-4,-6,-2,2,-1,-1,0,-1
1539338660493263,-5,3,-4,-1,0,-1,0,-1
1539338660493263,1,1,-2,2,1,-1,-1,0
1539338660494214,0,20,3,-3,0,0,3,2
1539338660494214,-2,-16,0,2,2,-3,-3,-2
1539338660507180,0,13,4,2,1,1,-1,1
1539338660507180,2,-13,-2,0,1,0,0,0
1539338660509175,-10,14,0,-1,-1,2,0,1
1539338660509175,2,3,0,1,-2,-1,0,-1
1539338660521219,-5,-1,0,0,-1,0,1,0
1539338660521219,-1,4,2,-1,-1,0,-1,-1
1539338660530126,1,-2,1,0,1,0,0,0
1539338660530126,-7,-7,0,-1,4,0,0,-1
1539338660545085,7,10,6,2,2,1,-1,1
1539338660545085,1,3,1,1,-1,-2,-1,-1
1539338660547085,-2,15,0,-2,-1,2,1,0
1539338660547085,0,1,-3,1,-1,0,1,1
1539338660567050,18,-43,-8,-4,-4,-1,-2,-1
1539338660567050,-3,1,1,-1,0,-2,-1,2
1539338660569014,3,0,-1,-1,0,1,-2,1
1539338660569014,8,-6,-6,-1,0,0,-1,1
1539338660581062,2,0,0,-3,-1,-1,0,0
1539338660581062,-4,-2,2,-2,1,-1,0,-1
1539338660597967,1,5,1,-2,0,1,1,0
1539338660597967,7,-33,-1,-1,0,0,-1,-1
1539338660604933,-8,22,5,1,-1,0,0,3
1539338660604933,-4,4,1,1,-2,1,-2,-1
1539338660606916,7,6,1,0,-3,1,0,0
1539338660606916,-6,-2,-1,1,0,-2,1,-1
1539338660628078,1,3,-4,1,0,-2,0,0
1539338660628078,5,5,-1,0,-1,0,-1,0
1539338660628854,9,-2,-4,-5,-3,0,-1,1
1539338660628854,1,8,4,-1,-3,-2,-1,0
1539338660641859,-18,42,3,3,2,1,0,0
1539338660641859,-7,2,0,1,-1,-1,-2,0
1539338660649807,-7,4,1,-1,-2,2,-1,-1
1539338660649807,4,12,-2,1,-3,0,0,0
1539338660664758,-3,-7,1,-1,-1,-2,0,-2
1539338660664758,4,10,-2,0,1,-2,0,1
1539338660666761,-6,10,1,-3,1,-1,-1,1
