timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539338768614402,-12,8,4,-4,-2,1,0,1
1539338768614402,0,-2,-1,-3,-1,0,0,0
1539338768615414,17,37,5,4,3,2,3,5
1539338768615414,15,-11,-2,3,3,-4,-2,0
1539338768616394,0,4,-5,-9,-3,2,-2,0
1539338768616394,4,3,1,-2,-1,2,1,0
1539338768627544,-15,-10,-1,-1,0,2,0,-2
1539338768627544,-13,-12,-1,3,0,-4,-1,-5
1539338768631364,-14,-21,3,3,2,2,1,-2
1539338768631364,-12,-26,-6,-9,-5,1,-3,-4
1539338768634521,-31,-25,17,7,3,1,2,-2
1539338768634521,-22,43,4,1,1,-5,-2,-2
1539338768642469,-15,-30,-8,-5,0,2,-2,-4
1539338768642469,65,95,44,9,2,8,10,19
1539338768658289,31,-37,0,1,0,1,0,3
1539338768658289,-4,-92,1,2,1,-6,-1,-3
1539338768663283,17,-6,2,-4,-3,-1,-1,3
1539338768663283,-4,6,7,1,0,-1,-1,2
1539338768680224,-19,-31,-25,-3,-1,-1,-1,-5
1539338768680224,27,101,11,2,-2,-1,3,4
1539338768686341,-5,5,-10,-6,-4,0,-2,-2
1539338768686341,-25,-79,-40,-8,-5,-6,-7,-10
1539338768702172,4,59,13,2,1,1,3,4
1539338768702172,47,13,-12,-1,-1,-1,-2,1
1539338768704186,-13,46,1,1,-2,-1,0,-1
1539338768704186,31,37,6,1,3,2,2,5
1539338768750039,13,25,5,3,2,-3,-2,-1
1539338768750039,25,-48,-21,-13,-6,0,-5,-3
1539338768751065,19,-20,-19,-5,-5,-3,-3,-5
1539338768751065,-20,-84,-10,3,2,-2,-1,-4
1539338768755060,-21,88,16,5,1,-2,1,-2
1539338768755060,-2,12,2,-4,-1,1,1,2
1539338768755060,-3,-8,-8,-6,-4,0,-1,0
1539338768755060,10,-21,5,6,1,-1,0,-1
1539338768761015,20,-46,-13,0,1,-2,0,0
1539338768761015,-33,-42,-2,2,-1,1,-1,-4
1539338768768171,30,-24,-13,-8,-6,0,-2,1
1539338768768171,-4,-18,0,0,1,-1,2,1
1539338768776966,-43,-76,-23,-8,-5,-6,-8,-9
1539338768776966,-18,55,11,3,3,2,1,1
1539338768791047,-1,1,5,0,1,0,1,1
1539338768791047,15,-2,-3,3,2,-2,1,1
1539338768800935,2,-12,-3,-2,-1,-3,-1,0
1539338768800935,8,4,-1,-2,-2,1,-1,2
1539338768813018,-20,7,9,0,0,2,1,0
1539338768813018,-11,-6,-1,3,3,2,-1,-4
1539338768822846,1,-1,4,-1,-1,-1,-1,-1
1539338768822846,-31,-21,10,4,-1,2,0,-1
1539338768836871,-5,61,24,7,2,3,5,8
1539338768836871,-19,20,-14,-7,-4,-5,-4,-8
1539338768838801,0,-29,-13,-3,0,-1,-1,-4
1539338768838801,21,20,5,3,0,-1,3,3
1539338768859775,-46,64,14,3,1,1,2,-4
1539338768859775,14,100,20,5,1,0,4,6
1539338768861740,5,14,8,1,0,-1,0,0
1539338768861740,-14,81,1,-3,-2,0,1,-1
1539338768882684,-12,-66,-7,-1,-2,-1,-3,-7
1539338768882684,32,3,-2,1,1,0,1,2
1539338768883680,37,27,-7,0,0,-1,-1,2
1539338768883680,-7,24,13,1,1,2,1,4
1539338768896686,1,-55,-9,-5,-4,-1,-4,-1
1539338768896686,16,2,-5,0,0,-2,-2,2
1539338768898640,4,-23,-2,-2,-3,-2,-1,-1
1539338768898640,11,-39,-16,-5,-1,-1,-4,-3
1539338768919673,11,20,6,3,3,3,1,3
1539338768919673,-6,-13,8,4,0,-3,0,2
1539338768921580,-8,-27,1,2,-1,-2,0,-1
1539338768921580,-49,5,8,2,4,4,2,-1
1539338768933549,-11,32,-1,-6,-2,-1,0,0
1539338768933549,0,-20,-1,-3,-5,-2,-1,-2
1539338768942525,-11,-10,3,7,2,1,1,-1
1539338768942525,54,7,-32,-10,-3,-4,-3,-2
1539338768957515,4,-69,-12,-3,-3,-4,-3,-4
1539338768957515,-3,-17,-6,-5,0,-1,-2,0
1539338768958482,5,9,1,-1,-1,0,0,1
1539338768958482,12,3,-15,-3,-2,-2,-3,-1
1539338768987410,-1,-5,-5,0,0,1,-1,0
1539338768987410,6,1,5,4,1,-1,0,-2
1539338768988401,9,18,2,0,0,1,0,0
1539338768988401,34,-109,-22,-6,-2,-4,-5,-6
1539338769001782,-33,29,34,11,8,6,6,6
1539338769001782,-14,-40,3,4,2,-1,-1,-3
1539338769009607,-4,-36,-11,-3,-1,-2,-3,-4
1539338769009607,1,-16,-5,-5,-3,-3,-1,-3
1539338769017723,2,20,-3,2,-1,-3,0,-1
1539338769017723,-4,-20,-7,-6,-4,-1,0,-1
1539338769018636,-7,12,11,1,1,2,1,2
1539338769018636,1,-3,15,5,1,3,3,3
1539338769039533,19,-31,-9,-2,-2,0,-3,0
1539338769039533,-11,-17,-13,-4,1,-1,1,-2
1539338769041521,14,34,-2,-1,-1,-2,-1,1
1539338769041521,-34,4,14,3,0,0,1,2
1539338769062549,-8,-13,0,2,0,0,-2,-3
1539338769062549,17,31,4,4,3,1,2,0
1539338769063463,20,-19,-13,-8,-5,0,-1,2
1539338769063463,0,5,8,3,1,1,1,1
1539338769077458,0,10,0,0,-1,0,0,1
1539338769077458,-2,19,4,2,-3,-2,-1,1
1539338769078453,9,92,10,5,3,2,2,5
1539338769078453,-7,-23,-10,-8,-3,-2,-2,-2
1539338769099486,6,-6,-4,-3,0,0,-2,-2
1539338769099486,5,-9,4,-3,-3,0,-1,0
1539338769101361,-10,-11,2,3,-2,-1,0,-2
1539338769101361,0,-2,6,3,1,1,1,-1
1539338769122448,5,12,-18,-7,-3,-4,0,-2
1539338769122448,7,12,2,1,-1,-2,0,0
1539338769124349,-8,-93,-8,-4,1,1,-1,-5
1539338769124349,-8,-10,-12,1,2,-1,-3,-5
1539338769136443,-9,19,5,-2,1,0,1,-2
1539338769136443,3,-13,1,2,0,-2,-3,-1
1539338769143394,1,26,8,-3,-4,-1,1,2
1539338769143394,10,28,7,1,1,0,0,1
1539338769159586,3,-21,-6,-2,-2,-2,-2,-3
1539338769159586,-8,-21,-7,-3,2,-1,0,-2
1539338769161400,-13,-11,-1,0,-1,1,0,-2
1539338769161400,-12,-8,9,1,-3,-2,1,1
1539338769190323,7,69,10,3,2,3,2,3
1539338769190323,-3,19,3,-1,-1,1,1,2
1539338769191320,-10,-10,1,5,1,-1,-4,-2
1539338769191320,12,21,4,-2,0,0,0,1
1539338769196584,-2,-27,-6,-1,-1,-1,1,-1
1539338769196584,-3,-9,-3,0,1,0,-1,-2
1539338769203531,-9,-30,-6,-6,-2,-2,-3,-3
1539338769203531,-2,-12,-7,1,-2,-1,-2,-2
1539338769219538,13,-15,0,-2,-1,-2,-1,1
1539338769219538,-10,9,0,-1,0,0,1,0
1539338769221475,-7,-4,-2,-2,0,1,0,0
1539338769221475,2,19,9,3,1,0,0,-1
1539338769242451,-11,13,-4,-1,1,0,-2,1
1539338769242451,-8,32,10,1,1,-1,0,0
1539338769244414,2,5,1,-3,-2,-1,0,-3
1539338769244414,7,-4,-3,-3,0,-1,1,1
1539338769256494,13,15,0,-1,0,-1,-1,1
1539338769256494,3,-9,7,1,1,2,0,0
1539338769263362,-33,81,9,5,2,1,0,1
1539338769263362,6,34,2,0,-2,-2,1,2
1539338769279352,1,-40,-3,3,1,0,0,-3
1539338769279352,-6,96,19,0,-2,1,2,7
1539338769281359,20,-28,-4,-4,1,1,0,1
1539338769281359,-5,-29,-10,1,-2,0,-2,-1
1539338769302295,-4,-8,5,-3,-1,-2,0,0
1539338769302295,17,-69,-12,-1,0,-3,-2,-4
1539338769303256,-3,27,3,1,0,2,0,1
1539338769303256,0,16,6,-1,-1,-1,-2,1
1539338769316222,4,-7,-3,-1,-3,0,-1,-1
1539338769316222,-8,-49,-15,-2,-1,-2,-3,-3
1539338769323211,-2,-14,-5,-2,1,0,-1,-1
1539338769323211,-7,-10,-1,0,1,1,1,-2
1539338769347138,15,53,-2,0,2,-1,2,5
1539338769347138,1,-7,1,0,-2,-2,-2,-2
1539338769349199,2,-8,-5,1,-1,-1,0,0
1539338769349199,-10,19,12,2,0,0,-1,0
1539338769362220,-10,-51,-15,-10,-4,-2,-3,-4
1539338769362220,2,-6,-4,4,2,0,1,0
1539338769364134,42,-43,-16,-9,-4,-3,-3,1
1539338769364134,-17,-10,4,2,0,1,0,-3
1539338769376092,-17,-5,-10,0,0,-1,-3,-7
1539338769376092,-5,-50,-6,-3,-1,-2,-3,-3
1539338769383081,-4,15,8,3,-1,0,-1,1
1539338769383081,5,-20,-6,0,-1,-2,-1,0
1539338769399997,1,-16,1,1,-1,-1,0,1
1539338769399997,5,-2,-1,0,-1,-2,0,-1
