timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539337666865616,1,7,-6,0,0,1,-2,-2
1539337666865616,6,0,1,1,1,0,2,0
1539337666866613,3,-7,4,-3,-4,-3,2,-2
1539337666866613,-1,7,2,2,1,2,-3,0
1539337666869607,-9,7,3,-1,2,1,0,0
1539337666869607,4,-2,-3,1,2,0,2,0
1539337666870603,7,-36,-5,3,-2,-4,1,-2
1539337666870603,-5,7,3,0,-1,0,-1,0
1539337666876617,21,-54,-18,-6,-3,-2,-7,-3
1539337666876617,-13,53,24,11,4,2,3,4
1539337666887558,17,-16,-6,-5,-3,-2,1,-1
1539337666887558,-1,23,4,2,1,2,-1,0
1539337666891554,-8,5,-1,-1,-2,0,-1,-1
1539337666891554,9,-12,-2,-1,-2,-2,1,-1
1539337666906829,4,0,0,0,-2,-2,0,1
1539337666906829,6,7,0,0,1,-1,-2,2
1539337666914489,9,-14,-6,0,0,-1,-2,-2
1539337666914489,2,-33,-15,-4,-3,-2,-2,-2
1539337666929446,-7,-1,-7,1,-3,-1,2,0
1539337666929446,-15,7,5,1,0,0,-3,-1
1539337666936436,-8,11,6,0,1,1,-1,1
1539337666936436,3,-9,-1,-1,-2,0,-1,0
1539337666975325,-17,2,3,0,0,1,-4,-4
1539337666975325,-11,-33,-8,-3,-1,-1,-5,-2
1539337666983621,-6,26,-2,-1,-4,-3,2,-2
1539337666983621,1,9,0,-2,0,1,-3,0
1539337666983621,11,-8,-3,-2,0,-1,0,1
1539337666983621,-14,52,8,-1,3,3,1,-3
1539337666985357,-10,-22,2,1,2,-1,4,-3
1539337666985357,2,-11,-2,0,-1,1,-4,-2
1539337667005523,2,15,-2,1,2,0,-2,1
1539337667005523,0,-9,-6,-1,1,-2,-2,-2
1539337667006443,12,-19,-1,-4,-3,-3,4,2
1539337667006443,3,0,1,1,1,1,0,-1
1539337667011477,3,-6,-9,-2,-1,2,-5,-1
1539337667011477,8,-27,-1,4,1,1,1,1
1539337667026188,23,-17,-10,-3,-4,-3,2,2
1539337667026188,-10,47,17,3,3,2,2,4
1539337667033176,4,-12,-3,-3,-1,0,-3,-1
1539337667033176,18,-27,-6,-2,-2,0,-2,1
1539337667049213,5,-13,-5,-3,-4,-3,1,-1
1539337667049213,4,-14,-4,-3,-1,-1,-3,-2
1539337667057113,-7,18,7,2,1,2,0,1
1539337667057113,4,10,3,1,2,1,1,2
1539337667072078,-2,-16,-1,3,1,-2,0,-2
1539337667072078,-8,11,-3,-2,-2,0,-2,-3
1539337667072078,2,-5,-3,-3,-2,-3,-2,0
1539337667072078,22,33,-2,-4,-2,0,-2,2
1539337667095006,-2,-22,-3,-2,1,-1,1,-2
1539337667095006,-3,23,2,-1,-2,1,-2,1
1539337667095006,-4,9,1,-2,0,-2,-2,0
1539337667095006,15,2,-3,1,0,0,0,1
1539337667109362,3,-45,-6,-1,-1,-4,1,-3
1539337667109362,-22,50,9,-1,-1,1,0,0
1539337667117341,-7,20,3,0,1,1,-2,-3
1539337667117341,4,-24,-10,-5,-2,-2,-5,-2
1539337667131225,0,1,0,-1,-1,-1,2,0
1539337667131225,16,-83,-28,-7,-3,-4,-6,-5
1539337667132222,-7,33,12,5,3,3,1,3
1539337667132222,-12,3,12,3,1,2,2,3
1539337667154171,-4,9,-2,3,-1,-1,1,0
1539337667154171,8,-26,-7,0,0,-1,1,-1
1539337667155161,5,-22,-6,-7,-1,-3,-1,-1
1539337667155161,1,2,5,2,2,1,1,0
1539337667168380,-1,-2,-4,1,-1,-2,2,0
1539337667168380,-3,23,9,3,1,1,1,2
1539337667176298,-19,-13,4,4,4,2,-3,-3
1539337667176298,-60,117,24,4,3,4,4,2
1539337667192105,3,-21,-10,-1,-2,-5,-2,-4
1539337667192105,0,-10,0,-1,-2,-2,-2,-4
1539337667192105,1,-5,-3,-2,-3,-1,-2,0
1539337667192105,31,-60,-12,-3,-1,-2,-1,1
1539337667215263,-24,12,15,2,2,2,2,-1
1539337667215263,-5,14,4,1,0,1,0,1
1539337667216296,26,-33,-8,-4,-4,-1,-3,0
1539337667216296,-2,3,2,3,1,0,2,1
1539337667228544,-7,17,1,1,-1,1,2,-2
1539337667228544,2,-10,-5,-4,1,0,-2,0
1539337667237353,0,-5,1,-2,1,0,-2,-1
1539337667237353,-23,41,11,4,1,1,1,1
1539337667261266,1,58,4,3,1,3,-1,2
1539337667261266,21,36,-16,-7,-5,-5,-4,-2
1539337667261266,-2,0,-2,1,0,1,0,1
1539337667261266,13,-20,-11,-3,-2,-3,-2,-1
1539337667274427,-2,10,12,0,0,-1,0,2
1539337667274427,-10,-16,-2,2,0,2,-1,-2
1539337667275182,0,12,-3,-1,-4,0,-1,-2
1539337667275182,4,-44,-4,-3,0,-1,0,0
1539337667288261,9,-52,-18,-6,-3,-3,-4,-3
1539337667288261,-12,6,6,2,4,2,1,-4
1539337667297227,0,-6,0,-1,0,-1,0,2
1539337667297227,11,-3,2,0,-1,2,0,1
1539337667312083,-16,9,6,0,-3,-1,0,-1
1539337667312083,-3,8,-5,0,1,1,-2,0
1539337667312083,-41,84,22,3,1,3,2,1
1539337667312083,7,-20,-8,-1,-2,-2,-1,-1
1539337667334024,11,-27,0,-3,-2,-1,-1,-1
1539337667334024,-1,26,16,4,3,2,1,1
1539337667335022,8,-12,-5,2,1,1,-1,-1
1539337667335022,-6,4,-1,0,-1,-3,1,-1
1539337667349021,-3,-18,-7,0,-2,1,-1,-2
1539337667349021,8,-4,1,-2,-1,-2,-1,1
1539337667356963,2,-17,-2,1,-1,-2,-1,-2
1539337667356963,-9,6,-5,0,0,-1,0,-2
1539337667372032,19,-43,-5,-3,-2,-1,-3,-1
1539337667372032,2,2,1,0,-1,1,-2,3
1539337667372920,3,14,1,-1,0,0,0,2
1539337667372920,6,-10,-6,0,1,1,0,-3
1539337667394861,16,48,9,3,0,-1,4,4
1539337667394861,-6,-16,-7,-2,0,0,-2,0
1539337667394861,4,2,5,-1,0,-2,1,1
1539337667394861,1,-9,-1,-2,0,-1,1,-1
1539337667409058,8,-15,-6,0,2,1,0,1
1539337667409058,-19,8,12,3,0,0,1,0
1539337667415989,-7,40,3,2,-1,0,-1,1
1539337667415989,3,-5,-1,-2,-3,-1,1,0
1539337667431903,-13,10,5,2,2,-1,-1,-4
1539337667431903,-8,-8,0,0,0,0,0,0
1539337667432762,-2,-23,-4,-2,-2,1,-1,-1
1539337667432762,-1,-18,0,-3,-2,-1,-1,-1
1539337667454714,-12,32,6,-1,0,1,0,1
1539337667454714,15,-16,-7,-2,-1,-3,-2,-2
1539337667454714,1,-28,-14,-6,-6,-3,-2,-2
1539337667454714,-8,-7,2,0,1,0,0,-2
1539337667469015,39,-31,-12,-5,-3,-3,-1,-1
1539337667469015,3,-22,0,2,2,0,-1,-1
1539337667476644,-32,11,8,3,4,2,1,0
1539337667476644,-9,6,5,1,0,-2,1,0
1539337667500613,4,14,-7,0,0,-2,-1,2
1539337667500613,-17,40,7,3,0,0,2,2
1539337667500613,17,-11,-4,-2,-1,-1,1,-2
1539337667500613,6,-12,-3,-2,-2,-1,0,1
1539337667514746,-16,7,4,0,0,0,-1,-1
1539337667514746,8,-18,-4,-2,-1,0,-1,-4
1539337667515585,-9,5,6,1,-3,-3,0,-1
1539337667515585,-6,9,-8,2,1,1,-1,-2
1539337667528504,-5,6,-1,0,-1,-1,-2,-2
1539337667528504,-8,14,5,1,0,1,1,3
1539337667536603,11,-16,-3,-1,1,0,-1,-1
1539337667536603,26,-5,5,3,1,-2,1,1
1539337667583356,-50,36,18,3,1,1,1,0
1539337667583356,6,-19,-5,-1,-2,-1,-1,0
1539337667584354,13,-9,-5,-2,-1,-2,-1,0
1539337667584354,1,-22,-5,-1,-2,-4,1,0
1539337667586357,-10,30,7,1,2,1,-3,0
1539337667586357,4,-7,-9,-3,-1,0,2,2
1539337667590354,-13,-1,4,1,0,0,1,-3
1539337667590354,-9,9,1,0,0,0,1,-4
1539337667591474,20,-28,-6,-3,-1,-1,-2,-2
1539337667591474,-6,-9,-3,-2,-1,0,0,-1
1539337667596323,14,-24,-9,-3,-1,-2,1,-1
1539337667596323,-14,20,5,1,1,1,2,1
1539337667620544,7,-4,-6,-3,-1,0,-4,-1
1539337667620544,9,-6,0,-2,-1,-2,0,-1
1539337667620544,4,-20,-9,0,-1,-1,-1,0
1539337667620544,-3,3,2,1,0,0,-1,-1
1539337667634229,-14,0,-1,-2,0,-1,-1,0
1539337667634229,-10,26,10,2,1,2,-1,-3
1539337667635218,6,13,-1,-2,-1,-1,-1,1
1539337667635218,-7,2,7,0,0,1,0,-1
1539337667648554,3,1,-8,1,0,1,1,1
1539337667648554,2,0,4,-2,-1,0,-2,-2
1539337667657246,2,-3,-5,1,1,-1,2,-1
1539337667657246,2,-4,1,-3,-3,-3,-2,1
1539337667672130,9,5,0,0,0,0,-1,0
1539337667672130,5,-27,-6,0,-2,0,-1,-1
1539337667672130,0,-2,-1,0,-2,-1,0,-1
1539337667672130,-11,46,10,2,0,1,1,2
1539337667694061,-2,6,3,1,0,1,0,0
1539337667694061,-5,-3,1,-1,0,-1,1,1
1539337667695058,-13,15,7,1,-1,0,2,2
1539337667695058,-2,-21,-11,-1,0,-2,0,-3
1539337667717001,13,3,2,-8,-2,-1,-3,1
1539337667717001,6,-2,-2,2,2,-1,0,0
1539337667717998,-10,39,13,-3,-2,-2,1,2
1539337667717998,0,60,12,7,3,3,5,6
1539337667731960,-5,-6,-4,-1,-2,0,-2,0
1539337667731960,11,-28,-6,-3,0,-1,-2,1
1539337667732958,-44,39,10,6,3,4,3,0
1539337667732958,2,-19,-2,-1,-2,-1,0,-2
1539337667753934,-16,1,5,1,0,0,-1,-2
1539337667753934,-21,29,10,3,-1,1,1,1
1539337667754899,20,-31,-7,-2,-2,-1,-2,-1
1539337667754899,9,-28,-10,-3,-1,-2,-1,-1
1539337667776883,-12,3,-3,0,-1,0,-1,-2
1539337667776883,5,-1,-5,-1,0,-3,0,-1
1539337667777837,1,3,2,2,2,3,0,1
1539337667777837,2,-21,-4,-2,-2,-1,-1,-2
1539337667791799,14,-7,-6,-2,0,-2,-2,-1
1539337667791799,12,-24,-9,-1,-2,-1,-1,1
1539337667792797,0,17,10,-3,-3,-2,-1,-2
1539337667792797,7,-16,-4,-1,-2,-1,0,1
1539337667813742,-9,-3,2,-1,-3,0,-1,-1
1539337667813742,6,0,0,-1,0,-1,0,-1
1539337667814738,7,-16,-7,-1,0,-2,0,-2
1539337667814738,-5,-11,-3,-2,-2,-1,-2,-3
1539337667837678,27,32,-7,-3,-1,-1,-1,-2
