timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1539337510693231,6,1,-3,0,1,-1,-2,-1
1539337510693231,1,-4,-1,0,1,1,0,1
1539337510694228,4,-14,-2,3,-3,1,4,-2
1539337510694228,0,5,-3,-1,3,0,-3,1
1539337510698218,0,2,1,-2,0,0,-2,-1
1539337510698218,-2,2,2,0,0,0,0,0
1539337510701219,0,-11,-3,-1,-2,0,4,1
1539337510701219,-3,8,0,-1,1,0,-2,-1
1539337510704259,10,6,-2,-2,-1,-2,-2,2
1539337510704259,1,4,0,-1,0,-1,-1,1
1539337510713482,2,-10,-3,1,-3,-2,1,-2
1539337510713482,-4,7,0,-2,0,0,-4,-1
1539337510729135,-3,5,1,-1,-2,0,-4,0
1539337510729135,2,5,1,3,0,-1,1,1
1539337510743110,0,-18,-1,-2,-2,-1,0,-2
1539337510743110,-9,7,2,0,-1,0,0,1
1539337510747099,-7,6,1,1,1,1,-1,0
1539337510747099,2,-4,0,-1,0,2,-2,0
1539337510766258,5,-7,-3,1,-1,-2,3,0
1539337510766258,-1,6,0,0,1,-1,-2,-2
1539337510767034,-1,-1,-1,-1,1,0,1,0
1539337510767034,-2,-2,0,-1,2,-1,-1,1
1539337510812915,-4,10,1,-1,3,1,-5,0
1539337510812915,7,2,-3,-5,-1,0,-2,2
1539337510812915,0,-14,-1,1,-2,0,4,0
1539337510812915,0,-1,-2,0,-3,-1,0,-2
1539337510813912,-1,8,1,0,-1,-1,-2,0
1539337510813912,-2,5,0,0,2,1,-1,0
1539337510816905,2,-7,1,2,-1,1,2,0
1539337510816905,-3,-5,-1,0,-3,0,1,-2
1539337510823984,2,2,0,-3,0,-1,-3,0
1539337510823984,-8,2,1,2,3,-2,-3,0
1539337510831962,3,-4,-3,2,2,0,3,-1
1539337510831962,4,5,1,1,-1,0,1,0
1539337510840837,0,2,-2,-3,-1,0,-1,1
1539337510840837,-2,4,1,0,-1,0,0,-1
1539337510854807,5,-8,-2,-1,-3,-1,2,0
1539337510854807,-4,-5,-2,1,-1,-4,0,-2
1539337510862978,-3,5,0,-1,1,0,-2,0
1539337510862978,2,-3,0,-1,-1,1,-2,-1
1539337510876852,3,-8,-3,1,-2,-2,0,1
1539337510876852,-12,-6,-1,0,-3,0,0,-4
1539337510891817,-2,1,0,0,0,-1,-1,-2
1539337510891817,-3,0,0,-1,1,-1,1,-1
1539337510900678,0,-4,3,1,-2,0,1,-2
1539337510900678,0,1,-3,-3,1,-1,0,-1
1539337510901722,2,1,-1,-1,1,1,-1,0
1539337510901722,-3,1,0,-1,-1,-1,-1,0
1539337510922726,-3,2,-1,-2,0,0,0,-2
1539337510922726,4,-1,-1,-1,-1,-2,-1,1
1539337510924615,-2,6,-2,-1,1,-1,0,-1
1539337510924615,-3,1,-1,-1,-2,-1,1,0
1539337510945558,-1,-3,1,-1,-1,-1,-2,0
1539337510945558,1,2,1,1,-1,1,-2,-1
1539337510946555,1,0,-2,1,1,1,-1,-1
1539337510946555,2,1,0,-2,-1,0,-1,1
1539337510960807,30,-11,-11,-4,-3,-4,-1,0
1539337510960807,-4,-3,-3,0,1,0,-3,-2
1539337510961514,-1,-1,-1,0,-1,-2,-2,-1
1539337510961514,-3,6,2,0,-1,0,-1,1
1539337510982643,-1,-3,1,1,1,1,1,0
1539337510982643,-4,1,0,-2,2,0,-2,0
1539337510984454,-3,-1,1,-1,-1,0,0,0
1539337510984454,4,-4,-1,0,0,-1,0,-1
1539337510996558,-8,0,1,0,1,-1,0,0
1539337510996558,0,1,-2,-1,2,0,-2,0
1539337511005399,-3,2,0,0,-1,0,0,0
1539337511005399,0,0,0,0,-1,-1,-2,0
1539337511020648,-6,-1,1,0,-1,0,2,-1
1539337511020648,2,4,-1,-3,-2,-2,0,-1
1539337511022355,12,1,0,-2,0,-2,-1,1
1539337511022355,0,0,0,0,-1,0,0,-1
1539337511050278,-6,-1,1,0,-1,1,-1,0
1539337511050278,1,3,1,2,1,2,1,0
1539337511052274,-1,0,-2,1,-1,-1,-1,0
1539337511052274,3,-2,-1,-2,-2,0,-1,-1
1539337511065247,-21,4,5,2,2,-1,1,-1
1539337511065247,0,-2,0,-2,-3,-2,0,-1
1539337511067232,-2,-1,1,-2,-2,-1,-1,1
1539337511067232,-3,-2,0,0,1,-1,-1,-4
1539337511080530,4,-5,-2,0,0,-1,1,-1
1539337511080530,-1,1,-1,-1,0,-1,0,-2
1539337511082193,-3,1,1,0,1,0,1,0
1539337511082193,-1,0,-2,2,1,1,-1,0
1539337511103296,-6,-2,0,2,0,-1,-1,-2
1539337511103296,-4,6,3,2,0,0,-1,0
1539337511105132,-3,-4,-1,-1,0,-1,0,-2
1539337511105132,1,0,-1,-1,0,-4,0,0
1539337511125189,-4,-6,-1,0,-2,-2,0,-3
1539337511125189,2,0,0,-2,1,-1,-2,0
1539337511127073,-2,0,-1,-2,-1,1,0,0
1539337511127073,-3,0,0,1,1,0,0,-3
1539337511140112,1,-1,-2,-1,0,1,0,-1
1539337511140112,3,-1,-1,-1,0,-1,0,0
1539337511142033,0,0,0,1,-2,-1,-1,-1
1539337511142033,-14,14,4,0,-2,0,1,1
1539337511162983,5,-1,0,0,-1,1,-1,1
1539337511162983,-2,0,-1,-1,-1,0,-2,0
1539337511164981,-4,-2,0,2,-1,1,1,-2
1539337511164981,2,-6,-1,0,0,-1,0,0
1539337511186015,-2,1,-1,0,0,-1,0,0
1539337511186015,-2,2,0,-2,-1,1,1,0
1539337511186915,1,-3,-3,-1,1,-2,0,-3
1539337511186915,-1,-3,1,-1,0,-1,-1,-2
1539337511199880,2,-2,-1,0,-2,-1,0,0
1539337511199880,10,-1,-5,-1,-2,0,-2,1
1539337511206948,-11,0,1,-1,-2,0,-1,-2
1539337511206948,5,-3,-1,0,0,1,1,1
1539337511222836,-2,2,1,0,1,0,0,0
1539337511222836,-2,0,1,0,0,0,0,0
1539337511224812,2,-2,0,0,0,0,0,0
1539337511224812,1,-2,-1,-2,-1,-1,1,-1
1539337511252744,3,-2,-3,0,-2,1,-1,0
1539337511252744,-20,15,5,2,1,2,1,0
1539337511254734,2,-1,-1,-1,1,0,0,-1
1539337511254734,-4,1,1,0,0,1,0,1
1539337511267704,3,0,-1,-2,-2,-2,0,0
1539337511267704,2,-2,-2,-2,-3,-1,0,-1
1539337511269691,-2,-2,2,1,2,0,1,-1
1539337511269691,0,-2,-1,-2,1,0,0,0
1539337511282687,5,-1,-2,-2,-1,-1,0,-1
1539337511282687,-8,-1,1,0,2,-1,-2,-3
1539337511284652,0,-6,-2,0,0,-2,0,-1
1539337511284652,0,-2,-1,0,0,0,0,1
1539337511305945,12,5,-2,-2,-3,-2,-1,2
1539337511305945,2,-2,0,0,0,-1,0,-1
1539337511306594,0,-2,1,-1,-1,0,-2,1
1539337511306594,-1,1,0,-1,-2,-2,0,0
